row_id,source,sent0,sent1,hard_neg,static_score,static_reason,chiral_score,chiral_reason,verdict,error,raw
9690,ego4d,The patron picks a metallic cup on the table,The patron picks a cup from the countertop,The patron puts a metallic cup on the table,3.0,"The subject, object, and setting are identical across both the anchor and the hard negative.",3.0,The action 'puts' is the direct temporal and directional antonym of 'picks' in the context of object manipulation.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical across both the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'puts' is the direct temporal and directional antonym of 'picks' in the context of object manipulation."",
  ""verdict"": ""PASS""
}
```"
9691,ego4d,The server places the cup on the table,The woman places the cup of smoothie in her right hand on the table.,The server takes the cup off the table,3.0,"The subject, object, and setting are identical between the anchor and the hard negative.",3.0,The action 'takes off' is the direct directional and temporal antonym of 'places on'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'takes off' is the direct directional and temporal antonym of 'places on'."",
  ""verdict"": ""PASS""
}"
9692,ego4d,The student picks a black book from the floor with his left hand.,The student picks the book,The student places a black book on the floor with his left hand.,3.0,"The subject, object, setting, and manner are identical across both sentences, with only the action and its required preposition changing.",3.0,The actions 'picks' and 'places' function as direct directional antonyms within the context of moving an object relative to the floor.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, setting, and manner are identical across both sentences, with only the action and its required preposition changing."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'picks' and 'places' function as direct directional antonyms within the context of moving an object relative to the floor."",
  ""verdict"": ""PASS""
}"
9693,ego4d,The mechanic opens a tool box with right hand,The mechanic opens the box with his right hand.,The mechanic closes a tool box with right hand,3.0,"The subject, object, and manner of the action are verbatim identical between the anchor and the hard negative.",3.0,The verbs 'opens' and 'closes' are direct temporal and functional antonyms.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and manner of the action are verbatim identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verbs 'opens' and 'closes' are direct temporal and functional antonyms."",
  ""verdict"": ""PASS""
}
```"
9694,ego4d,The **woman** picks a knife on the table with her right hand.,The **woman** picks the cutter knife on the table,The **woman** puts a knife on the table with her right hand.,3.0,"The subject, object, setting, and manner are identical across both sentences, providing a perfect controlled environment for the action contrast.",3.0,The verbs 'picks' and 'puts' act as direct directional antonyms representing the beginning and end of the interaction with the object.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, setting, and manner are identical across both sentences, providing a perfect controlled environment for the action contrast."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verbs 'picks' and 'puts' act as direct directional antonyms representing the beginning and end of the interaction with the object."",
  ""verdict"": ""PASS""
}"
9695,ego4d,The carpenter removes her left hand from the cloth on the table.,The carpenter removes his right hand from the plank of wood,The carpenter places her left hand on the cloth on the table.,3.0,"All non-action elements including the subject, the specific hand used, and the setting are identical between the anchor and the hard negative.",3.0,The actions 'removes from' and 'places on' are perfect temporal and directional antonyms in this context.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""All non-action elements including the subject, the specific hand used, and the setting are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'removes from' and 'places on' are perfect temporal and directional antonyms in this context."",
  ""verdict"": ""PASS""
}"
9696,ego4d,The man opens the pack of polythene on the table with his left hand,The man opens the pack of cards.,The man closes the pack of polythene on the table with his left hand,3.0,"The subject, object, setting, and manner are perfectly identical across both sentences.",3.0,The action 'closes' is a precise temporal and directional antonym of 'opens'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, setting, and manner are perfectly identical across both sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'closes' is a precise temporal and directional antonym of 'opens'."",
  ""verdict"": ""PASS""
}"
9697,ego4d,The cyclist closes the bike's safe box with his gloved left hand.,The cyclist closes the tool box,The cyclist opens the bike's safe box with his gloved left hand.,3.0,"The subject, object, and specific manner of the action are perfectly identical in both sentences.",3.0,The verb 'opens' is the direct temporal and directional antonym of 'closes'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and specific manner of the action are perfectly identical in both sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'opens' is the direct temporal and directional antonym of 'closes'."",
  ""verdict"": ""PASS""
}"
9698,ego4d,The cook puts the oil on the metal,The cook puts oil in the cooking pot,The cook takes the oil off the metal,3.0,"The subject, object, and setting are verbatim identical between the anchor and the hard negative.",3.0,The action 'takes off' is a perfect directional and temporal antonym of 'puts on'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are verbatim identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'takes off' is a perfect directional and temporal antonym of 'puts on'."",
  ""verdict"": ""PASS""
}"
9699,ego4d,The man puts his right hand on the top of the drawer.,The man puts hand on the mouse,The man takes his right hand off the top of the drawer.,3.0,"The subject, object, and the specific prepositional location are identical between the anchor and the hard negative.",3.0,'Puts on' and 'takes off' are direct physical and directional antonyms representing the reversal of the same action.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and the specific prepositional location are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Puts on' and 'takes off' are direct physical and directional antonyms representing the reversal of the same action."",
  ""verdict"": ""PASS""
}"
9700,ego4d,The mechanic tightens the bolt screw on the metal box with the spanner,The mechanic tightens the screw,The mechanic loosens the bolt screw on the metal box with the spanner,3.0,"All non-action elements, including the subject, complex object, setting, and instrument, are perfectly identical between the anchor and the negative.",3.0,The verb 'loosens' is the precise directional and mechanical antonym of 'tightens' in this context.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""All non-action elements, including the subject, complex object, setting, and instrument, are perfectly identical between the anchor and the negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'loosens' is the precise directional and mechanical antonym of 'tightens' in this context."",
  ""verdict"": ""PASS""
}"
9701,ego4d,The baker puts the wood spoon down.,The baker puts down the spoon,The baker picks up the wood spoon.,3.0,"The subject and object are identical in both sentences, with no changes to the descriptive adjectives or entities.",3.0,The actions 'puts down' and 'picks up' are perfect directional and temporal antonyms.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical in both sentences, with no changes to the descriptive adjectives or entities."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'puts down' and 'picks up' are perfect directional and temporal antonyms."",
  ""verdict"": ""PASS""
}
```"
9702,ego4d,The **woman** picks another bowl from the sink with her left hand,The **man** picks a sieve bowl from a tray with his right hand,The **woman** puts another bowl into the sink with her left hand,,,,,,Expecting value: line 3 column 20 (char 42),"```json
{
  ""static_score"": 3,
  ""static_reason"": The subject, object, setting, and manner are identical across both sentences, perfectly preserving the static context."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'picks from' and 'puts into' represent a perfect directional and temporal antonym pair."",
  ""verdict"": ""PASS""
}
```"
9703,ego4d,The construction worker puts tray on the scaffold,The construction worker puts the tray on the utensils rack,The construction worker takes tray off the scaffold,3.0,"The subject, object, and setting are identical across both sentences, perfectly preserving the static context.",3.0,The action 'takes off' is a perfect directional and temporal antonym to the anchor's action 'puts on'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical across both sentences, perfectly preserving the static context."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'takes off' is a perfect directional and temporal antonym to the anchor's action 'puts on'."",
  ""verdict"": ""PASS""
}"
9704,ego4d,The **plumber** turns-off the tap in the sink.,The **plumber** turns on the tap,The **plumber** turns-on the tap in the sink.,3.0,"The subject, object, and setting are perfectly identical between the anchor and the hard negative.",3.0,The actions 'turns-off' and 'turns-on' are direct functional antonyms representing a state change.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are perfectly identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'turns-off' and 'turns-on' are direct functional antonyms representing a state change."",
  ""verdict"": ""PASS""
}"
9705,ego4d,The woman drops a bottle on a stool,The woman drops the bottle of oil on the table with her left hand,The woman picks up a bottle from a stool,3.0,"The subject, object, and setting (stool) are identical, with the prepositional change correctly reflecting the reversed direction of the action.",3.0,The actions 'drops' and 'picks up' are clear directional and temporal antonyms in this context.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting (stool) are identical, with the prepositional change correctly reflecting the reversed direction of the action."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'drops' and 'picks up' are clear directional and temporal antonyms in this context."",
  ""verdict"": ""PASS""
}"
9706,ego4d,The housekeeper picks a sponge,The housekeeper picks the washing sponge on the sink,The housekeeper drops a sponge,3.0,"The subject and object are identical between the anchor and the hard negative, with no change in setting or manner.",3.0,The actions 'picks' and 'drops' constitute a direct directional and temporal antonym pair for physical manipulation.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical between the anchor and the hard negative, with no change in setting or manner."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'picks' and 'drops' constitute a direct directional and temporal antonym pair for physical manipulation."",
  ""verdict"": ""PASS""
}"
9707,ego4d,The gardener picks the flower pot in the kitchen sink.,The gardener picks up a flower pot,The gardener places the flower pot in the kitchen sink.,3.0,"The subject, object, and setting are verbatim identical between the anchor and the hard negative.",2.0,"The verb 'picks' serves as a directional antonym to 'places', though it is slightly unidiomatic without the particle 'up'.",PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are verbatim identical between the anchor and the hard negative."",
  ""chiral_score"": 2,
  ""chiral_reason"": ""The verb 'picks' serves as a directional antonym to 'places', though it is slightly unidiomatic without the particle 'up'."",
  ""verdict"": ""PASS""
}
```"
9708,ego4d,The man puts his right hand in his pocket.,The man puts his right hand on the ground.,The man takes his right hand out of his pocket.,3.0,"The subject, object, and location are identical across both sentences, ensuring perfect preservation of non-action elements.",3.0,The action 'takes out' is the precise directional and temporal antonym of 'puts in'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and location are identical across both sentences, ensuring perfect preservation of non-action elements."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'takes out' is the precise directional and temporal antonym of 'puts in'."",
  ""verdict"": ""PASS""
}"
9709,ego4d,The student picks up the book,The student picks another book from the table with his left hand.,The student puts down the book,3.0,"The subject and object are identical between the anchor and the hard negative, satisfying the preservation of non-action elements.",3.0,The action 'puts down' is the exact directional and temporal antonym of 'picks up' as specified in the criteria.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical between the anchor and the hard negative, satisfying the preservation of non-action elements."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'puts down' is the exact directional and temporal antonym of 'picks up' as specified in the criteria."",
  ""verdict"": ""PASS""
}"
9710,ego4d,The homeowner closes the fridge,The homeowner closes the fridge with his left hand.,The homeowner opens the fridge,3.0,The subject and object are identical across the anchor and hard negative with no extraneous details.,3.0,The action 'opens' is the direct temporal and directional antonym of 'closes'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical across the anchor and hard negative with no extraneous details."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'opens' is the direct temporal and directional antonym of 'closes'."",
  ""verdict"": ""PASS""
}"
9711,ego4d,The homeowner pushes the cabinet drawer by leg,The homeowner pushes the utensils drawer,The homeowner pulls the cabinet drawer by leg,3.0,"The subject, object, and manner ('by leg') are verbatim identical across both sentences.",3.0,'Pushes' and 'pulls' are perfect directional antonyms that represent the exact temporal/directional opposite action.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and manner ('by leg') are verbatim identical across both sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Pushes' and 'pulls' are perfect directional antonyms that represent the exact temporal/directional opposite action."",
  ""verdict"": ""PASS""
}"
9712,ego4d,The woman closes the fridge.,The woman closes fridge.,The woman opens the fridge.,3.0,"The subject and object are identical between the anchor and the hard negative, preserving all non-action elements perfectly.",3.0,"The action 'opens' is the direct directional and temporal antonym of 'closes', satisfying the chiral requirement perfectly.",PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical between the anchor and the hard negative, preserving all non-action elements perfectly."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'opens' is the direct directional and temporal antonym of 'closes', satisfying the chiral requirement perfectly."",
  ""verdict"": ""PASS""
}"
9713,ego4d,The cook picks the spice bottle on the kitchen slab with her left hand.,She picks the bottle of a drink from the fridge,The cook puts the spice bottle on the kitchen slab with her left hand.,3.0,"The subject, object, setting, and manner are word-for-word identical between the anchor and the hard negative.",3.0,The actions 'picks' and 'puts' represent the primary temporal/directional antonym pair for interacting with an object on a surface.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, setting, and manner are word-for-word identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'picks' and 'puts' represent the primary temporal/directional antonym pair for interacting with an object on a surface."",
  ""verdict"": ""PASS""
}"
9714,ego4d,The housekeeper places the cloth on the surface,The housekeeper places the cloth on a washing machine,The housekeeper removes the cloth from the surface,3.0,"The subject, object, and setting are identical in both the anchor and the hard negative.",3.0,The verbs 'places' and 'removes' represent a perfect directional and temporal antonym pair regarding the object's relationship to the surface.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical in both the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verbs 'places' and 'removes' represent a perfect directional and temporal antonym pair regarding the object's relationship to the surface."",
  ""verdict"": ""PASS""
}"
9715,ego4d,The student picks the phone,The student picks up the phone,The student puts the phone down,3.0,"The subject and object are identical in both sentences, ensuring that the non-action elements are perfectly preserved.",2.0,"The verb 'picks' is an ambiguous or incomplete action that lacks the particle 'up,' making the chiral relationship with 'puts down' less precise.",PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical in both sentences, ensuring that the non-action elements are perfectly preserved."",
  ""chiral_score"": 2,
  ""chiral_reason"": ""The verb 'picks' is an ambiguous or incomplete action that lacks the particle 'up,' making the chiral relationship with 'puts down' less precise."",
  ""verdict"": ""PASS""
}"
9716,ego4d,The cook takes food from the cooking pan with the cooking spoon,The cook takes out the food with the spoon from a plate on the cabinet,The cook puts food into the cooking pan with the cooking spoon,3.0,"The subject, object, setting, and specific tools used are identical between the anchor and the hard negative.",3.0,The actions 'takes from' and 'puts into' constitute a perfect directional reversal of the interaction with the container.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, setting, and specific tools used are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'takes from' and 'puts into' constitute a perfect directional reversal of the interaction with the container."",
  ""verdict"": ""PASS""
}"
9717,ego4d,The woman passes the cup of ice cream from her left hand to her right hand.,The man passes the cup of white powder from his right hand to his left hand.,The woman passes the cup of ice cream from her right hand to her left hand.,3.0,The subject and object are identical in both the anchor and the hard negative sentences.,3.0,"The movement direction is perfectly reversed from left-to-right to right-to-left, representing a precise directional antonym.",PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical in both the anchor and the hard negative sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The movement direction is perfectly reversed from left-to-right to right-to-left, representing a precise directional antonym."",
  ""verdict"": ""PASS""
}"
9718,ego4d,The tailor puts the double sided needle down,The tailor puts down the needle on the other side,The tailor picks up the double sided needle,3.0,The subject and object are identical across the anchor and hard negative sentences.,3.0,The actions 'puts down' and 'picks up' represent a perfect temporal and directional antonym pair.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical across the anchor and hard negative sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'puts down' and 'picks up' represent a perfect temporal and directional antonym pair."",
  ""verdict"": ""PASS""
}"
9719,ego4d,The mechanic picks the screw,The mechanic picks the screw from the box,The mechanic puts the screw down,3.0,"The subject and object are identical, and there are no extraneous elements introduced in the hard negative.",2.0,"The action 'puts down' is a clear temporal antonym to 'picks [up]', though the anchor verb 'picks' is slightly underspecified compared to the phrasal verb.",PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical, and there are no extraneous elements introduced in the hard negative."",
  ""chiral_score"": 2,
  ""chiral_reason"": ""The action 'puts down' is a clear temporal antonym to 'picks [up]', though the anchor verb 'picks' is slightly underspecified compared to the phrasal verb."",
  ""verdict"": ""PASS""
}"
9720,ego4d,The server puts the plate on the counter,The server puts plate in rack with right hand,The server takes the plate off the counter,3.0,"The subject, object, and setting are identical between the anchor and the hard negative.",3.0,The actions 'puts on' and 'takes off' represent a perfect directional and temporal reversal.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'puts on' and 'takes off' represent a perfect directional and temporal reversal."",
  ""verdict"": ""PASS""
}"
9721,ego4d,The student puts the box on the bed,The student puts iron box on the table,The student takes the box off the bed,3.0,"The subject, object, and the setting of the bed are perfectly identical between the anchor and the hard negative.",3.0,The action 'takes off' is a direct directional and temporal antonym of 'puts on' in this context.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and the setting of the bed are perfectly identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'takes off' is a direct directional and temporal antonym of 'puts on' in this context."",
  ""verdict"": ""PASS""
}"
9722,ego4d,The knitter pulls out the yarn,The knitter pulls the yarn towards herself.,The knitter pushes in the yarn,3.0,The subject and object are identical across both sentences with no additional modifiers or setting changes.,3.0,'Pushes in' serves as a precise directional and functional antonym to 'pulls out' in this context.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical across both sentences with no additional modifiers or setting changes."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Pushes in' serves as a precise directional and functional antonym to 'pulls out' in this context."",
  ""verdict"": ""PASS""
}"
9723,ego4d,The customer puts hand on the table.,The customer puts hand in the wardrobe,The customer takes hand off the table.,3.0,"The subject, object, and setting are identical between the anchor and the hard negative.",3.0,The action 'takes off' is the perfect directional and temporal antonym of 'puts on'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'takes off' is the perfect directional and temporal antonym of 'puts on'."",
  ""verdict"": ""PASS""
}"
9724,ego4d,The housekeeper puts a cloth in a basket,The housekeeper puts a cloth in a storage container,The housekeeper takes a cloth out of a basket,3.0,"The subject, object, and setting are perfectly identical between the anchor and the hard negative.",3.0,The action 'takes out' is the exact directional and temporal antonym of 'puts in'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are perfectly identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'takes out' is the exact directional and temporal antonym of 'puts in'."",
  ""verdict"": ""PASS""
}"
9725,ego4d,The baker opens the cling film paper,The baker opens a nylon paper,The baker closes the cling film paper,3.0,"The subject and object are identical between the anchor and the hard negative, satisfying the static preservation requirement perfectly.",3.0,The verb 'closes' is the direct and ideal directional antonym of 'opens' in this context.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical between the anchor and the hard negative, satisfying the static preservation requirement perfectly."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'closes' is the direct and ideal directional antonym of 'opens' in this context."",
  ""verdict"": ""PASS""
}
```"
9726,ego4d,The athlete lifts up the hand,The athlete lifts his right hand from his right leg,The athlete lowers the hand,3.0,The subject and object are identical between the anchor and the hard negative with no additional modifying elements.,3.0,The verb 'lowers' is a perfect directional antonym to the action 'lifts up'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical between the anchor and the hard negative with no additional modifying elements."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'lowers' is a perfect directional antonym to the action 'lifts up'."",
  ""verdict"": ""PASS""
}"
9727,ego4d,The **baker** opens the drawer in the cabinet.,The **baker** opens a drawer.,The **baker** closes the drawer in the cabinet.,3.0,"All non-action elements, including the subject, object, and prepositional phrase, are identical between the anchor and the negative.",3.0,The verb 'closes' is a perfect temporal and directional antonym for the action 'opens' in the context of a drawer.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""All non-action elements, including the subject, object, and prepositional phrase, are identical between the anchor and the negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'closes' is a perfect temporal and directional antonym for the action 'opens' in the context of a drawer."",
  ""verdict"": ""PASS""
}"
9728,ego4d,The bartender picks a lid,The bartender picks the lid of the glass,The bartender puts a lid down,3.0,The subject 'the bartender' and object 'a lid' are perfectly identical across both sentences.,3.0,"The action 'puts down' is the direct directional antonym of 'picks' (up), following the provided examples of chiral pairs.",PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject 'the bartender' and object 'a lid' are perfectly identical across both sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'puts down' is the direct directional antonym of 'picks' (up), following the provided examples of chiral pairs."",
  ""verdict"": ""PASS""
}
```"
9729,ego4d,The woman opens the bag with hands,The woman opens bag,The woman closes the bag with hands,3.0,"The subject, object, and manner are perfectly identical across both sentences.",3.0,The verb 'closes' is the direct temporal and directional antonym of 'opens'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and manner are perfectly identical across both sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verb 'closes' is the direct temporal and directional antonym of 'opens'."",
  ""verdict"": ""PASS""
}"
9730,ego4d,The **dishwasher** picks up the serving bowl from the sink,The **dishwasher** picks a bowl from the table,The **dishwasher** puts down the serving bowl in the sink,3.0,"The subject, object, and setting are identical; the minor preposition change is required by the action but the entities remain the same.",3.0,'Puts down' is the exact directional and temporal antonym of 'picks up' in this context.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are identical; the minor preposition change is required by the action but the entities remain the same."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Puts down' is the exact directional and temporal antonym of 'picks up' in this context."",
  ""verdict"": ""PASS""
}
```"
9731,ego4d,The customer picks shoes,The customer picks up shoes,The customer puts shoes down,3.0,The subject 'customer' and object 'shoes' are identical between the anchor and the hard negative.,1.0,"The verb 'picks' denotes selection or choosing, whereas 'puts down' denotes physical placement, meaning they are not true temporal or directional antonyms.",FAIL,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject 'customer' and object 'shoes' are identical between the anchor and the hard negative."",
  ""chiral_score"": 1,
  ""chiral_reason"": ""The verb 'picks' denotes selection or choosing, whereas 'puts down' denotes physical placement, meaning they are not true temporal or directional antonyms."",
  ""verdict"": ""FAIL""
}
```"
9732,ego4d,The mechanic opens the workshop door,The mechanic opens a locker door with her right hand.,The mechanic closes the workshop door,3.0,The subject and specific object are perfectly identical between the anchor and the hard negative with no other modifications.,3.0,The action 'closes' is the precise temporal and directional antonym of 'opens'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and specific object are perfectly identical between the anchor and the hard negative with no other modifications."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'closes' is the precise temporal and directional antonym of 'opens'."",
  ""verdict"": ""PASS""
}"
9733,ego4d,The technician lifts the plate of the motherboard with his both hands.,The technician lifts up the plate of food with his right hand,The technician lowers the plate of the motherboard with his both hands.,3.0,"The subject, object, and specific manner of the action are identical across both sentences.",3.0,'Lifts' and 'lowers' are precise directional antonyms for the movement of an object.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and specific manner of the action are identical across both sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Lifts' and 'lowers' are precise directional antonyms for the movement of an object."",
  ""verdict"": ""PASS""
}"
9734,ego4d,The student picks a book from the table with his left hand.,The student picks the book with the right hand,The student places a book on the table with his left hand.,2.0,"The setting is modified by changing the preposition from 'from' to 'on', which creates a minor discrepancy in the spatial context.",3.0,The verbs 'picks' and 'places' constitute a perfect directional and temporal antonym pair for object manipulation.,PASS,,"{
  ""static_score"": 2,
  ""static_reason"": ""The setting is modified by changing the preposition from 'from' to 'on', which creates a minor discrepancy in the spatial context."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verbs 'picks' and 'places' constitute a perfect directional and temporal antonym pair for object manipulation."",
  ""verdict"": ""PASS""
}"
9735,ego4d,The baker picks dough with her right hand,The baker picks the dough,The baker drops dough from her right hand,3.0,"The subject, object, and specific instrument (right hand) are identical, with only the prepositional role shifting to accommodate the verb.",3.0,The verbs 'pick' and 'drop' represent the clear chiral opposition of manual acquisition versus release of an object.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and specific instrument (right hand) are identical, with only the prepositional role shifting to accommodate the verb."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The verbs 'pick' and 'drop' represent the clear chiral opposition of manual acquisition versus release of an object."",
  ""verdict"": ""PASS""
}"
9736,ego4d,The cook covers the pot with the pot cover in her left hand,The cook covers a pot with a lid,The cook removes the pot cover from the pot with her left hand,3.0,"The subject, objects, and the specific mention of the left hand are identical between the anchor and the negative.",3.0,Covering a pot and removing the cover are perfect temporal and directional antonyms.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, objects, and the specific mention of the left hand are identical between the anchor and the negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""Covering a pot and removing the cover are perfect temporal and directional antonyms."",
  ""verdict"": ""PASS""
}"
9737,ego4d,The **waiter** picks up the spoon,The **waiter** Picks up a spoon from a kitchen counter,The **waiter** puts down the spoon,3.0,The subject 'The waiter' and object 'the spoon' are perfectly identical between the anchor and the hard negative.,3.0,'Puts down' is a perfect directional and temporal antonym for 'picks up' as explicitly cited in the criteria.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject 'The waiter' and object 'the spoon' are perfectly identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""'Puts down' is a perfect directional and temporal antonym for 'picks up' as explicitly cited in the criteria."",
  ""verdict"": ""PASS""
}"
9738,ego4d,The carpenter moves left hand away from wood,The carpenter withdraws left hand from the mobile phone,The carpenter moves left hand toward wood,3.0,"The subject, object, and setting are word-for-word identical between the anchor and the hard negative.",3.0,The prepositional phrases 'away from' and 'toward' constitute a perfect directional antonym for the action.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are word-for-word identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The prepositional phrases 'away from' and 'toward' constitute a perfect directional antonym for the action."",
  ""verdict"": ""PASS""
}"
9739,ego4d,The cleaner puts down the iron box,The cleaner puts the back box down.,The cleaner picks up the iron box,3.0,The subject and object are perfectly preserved between the anchor and the hard negative with no extraneous elements.,3.0,"The action 'picks up' is the direct directional and temporal antonym of 'puts down', as specified in the criteria.",PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are perfectly preserved between the anchor and the hard negative with no extraneous elements."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'picks up' is the direct directional and temporal antonym of 'puts down', as specified in the criteria."",
  ""verdict"": ""PASS""
}"
