a_pred,a_true,question,demonstration_type,variation,motion_type,answer,note,key,options,video_source_url,question_formatted,answer_formatted,video_name
E,F,How many times does the person shake their hips?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,5,,0421-00,['4' '5' '1' '6' '3' '2'],tgif,"How many times does the person shake their hips?
Options: 
A: 4
B: 5
C: 1
D: 6
E: 3
F: 2 
Pick the best suited option.",F,videos/object/0421-00.mp4
C,B,How many times does the person raise body?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0422-00,['4' '3' '1' '2' '5'],tgif,"How many times does the person raise body?
Options: 
A: 4
B: 3
C: 1
D: 2
E: 5 
Pick the best suited option.",B,videos/object/0422-00.mp4
C,A,How many times does the person blink their eyes?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0423-00,['3' '4' '1' '5' '2'],tgif,"How many times does the person blink their eyes?
Options: 
A: 3
B: 4
C: 1
D: 5
E: 2 
Pick the best suited option.",A,videos/object/0423-00.mp4
D,E,How many times does the person blink?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0424-00,['5' '4' '1' '2' '3'],tgif,"How many times does the person blink?
Options: 
A: 5
B: 4
C: 1
D: 2
E: 3 
Pick the best suited option.",E,videos/object/0424-00.mp4
E,A,How many times does the person grab hand?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0425-00,['2' '6' '3' '5' '1' '4'],tgif,"How many times does the person grab hand?
Options: 
A: 2
B: 6
C: 3
D: 5
E: 1
F: 4 
Pick the best suited option.",A,videos/object/0425-00.mp4
A,C,How many times does the mpersonan fold their arms?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0426-00,['1' '5' '3' '4' '2'],tgif,"How many times does the mpersonan fold their arms?
Options: 
A: 1
B: 5
C: 3
D: 4
E: 2 
Pick the best suited option.",C,videos/object/0426-00.mp4
B,B,How many times does the person blink?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0427-00,['6' '2' '4' '5' '1' '3'],tgif,"How many times does the person blink?
Options: 
A: 6
B: 2
C: 4
D: 5
E: 1
F: 3 
Pick the best suited option.",B,videos/object/0427-00.mp4
A,B,How many times does the person wipe paw of the monkey?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0428-00,['1' '3' '2' '5' '4'],tgif,"How many times does the person wipe paw of the monkey?
Options: 
A: 1
B: 3
C: 2
D: 5
E: 4 
Pick the best suited option.",B,videos/object/0428-00.mp4
C,B,How many times does the cat fall?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0429-00,['5' '2' '1' '6' '4' '3'],tgif,"How many times does the cat fall?
Options: 
A: 5
B: 2
C: 1
D: 6
E: 4
F: 3 
Pick the best suited option.",B,videos/object/0429-00.mp4
E,D,How many times does the person point to themselves?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,3,,0430-00,['6' '5' '3' '2' '1' '4'],tgif,"How many times does the person point to themselves?
Options: 
A: 6
B: 5
C: 3
D: 2
E: 1
F: 4 
Pick the best suited option.",D,videos/object/0430-00.mp4
B,D,How many times does the person take steps?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,3,,0431-00,['3' '1' '4' '2' '5' '6'],tgif,"How many times does the person take steps?
Options: 
A: 3
B: 1
C: 4
D: 2
E: 5
F: 6 
Pick the best suited option.",D,videos/object/0431-00.mp4
C,E,How many times does the person chew?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0432-00,['2' '1' '4' '5' '3'],tgif,"How many times does the person chew?
Options: 
A: 2
B: 1
C: 4
D: 5
E: 3 
Pick the best suited option.",E,videos/object/0432-00.mp4
B,C,How many times does the person step?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0433-00,['5' '1' '3' '4' '2'],tgif,"How many times does the person step?
Options: 
A: 5
B: 1
C: 3
D: 4
E: 2 
Pick the best suited option.",C,videos/object/0433-00.mp4
E,A,How many times does the person blink their eyes?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0434-00,['3' '4' '2' '5' '1'],tgif,"How many times does the person blink their eyes?
Options: 
A: 3
B: 4
C: 2
D: 5
E: 1 
Pick the best suited option.",A,videos/object/0434-00.mp4
C,D,How many times does the dog sticks out tongue?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,3,,0435-00,['5' '4' '8' '6' '7'],tgif,"How many times does the dog sticks out tongue?
Options: 
A: 5
B: 4
C: 8
D: 6
E: 7 
Pick the best suited option.",D,videos/object/0435-00.mp4
D,A,How many times does the person push a cat?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0436-00,['3' '5' '4' '1' '2'],tgif,"How many times does the person push a cat?
Options: 
A: 3
B: 5
C: 4
D: 1
E: 2 
Pick the best suited option.",A,videos/object/0436-00.mp4
C,B,How many times does the person clap their hand?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0437-00,['7' '8' '10' '9' '6'],tgif,"How many times does the person clap their hand?
Options: 
A: 7
B: 8
C: 10
D: 9
E: 6 
Pick the best suited option.",B,videos/object/0437-00.mp4
E,C,How many times does the person gyrate hip?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0438-00,['6' '4' '2' '5' '3' '1'],tgif,"How many times does the person gyrate hip?
Options: 
A: 6
B: 4
C: 2
D: 5
E: 3
F: 1 
Pick the best suited option.",C,videos/object/0438-00.mp4
D,F,How many times does the person turn their head?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,5,,0439-00,['3' '4' '6' '1' '5' '2'],tgif,"How many times does the person turn their head?
Options: 
A: 3
B: 4
C: 6
D: 1
E: 5
F: 2 
Pick the best suited option.",F,videos/object/0439-00.mp4
D,D,How many times does the person pump both hands upward?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,3,,0440-00,['4' '2' '5' '3' '1'],tgif,"How many times does the person pump both hands upward?
Options: 
A: 4
B: 2
C: 5
D: 3
E: 1 
Pick the best suited option.",D,videos/object/0440-00.mp4
E,C,How many times does the person straighten necktie?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0441-00,['2' '4' '3' '5' '1'],tgif,"How many times does the person straighten necktie?
Options: 
A: 2
B: 4
C: 3
D: 5
E: 1 
Pick the best suited option.",C,videos/object/0441-00.mp4
C,E,How many times does the person chew?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0442-00,['2' '4' '1' '5' '3'],tgif,"How many times does the person chew?
Options: 
A: 2
B: 4
C: 1
D: 5
E: 3 
Pick the best suited option.",E,videos/object/0442-00.mp4
E,C,How many times does the dog touch tablet?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0443-00,['8' '11' '9' '10' '7'],tgif,"How many times does the dog touch tablet?
Options: 
A: 8
B: 11
C: 9
D: 10
E: 7 
Pick the best suited option.",C,videos/object/0443-00.mp4
F,D,How many times does the person exhale smoke?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,3,,0444-00,['5' '4' '6' '2' '3' '1'],tgif,"How many times does the person exhale smoke?
Options: 
A: 5
B: 4
C: 6
D: 2
E: 3
F: 1 
Pick the best suited option.",D,videos/object/0444-00.mp4
D,B,How many times does the singer swing?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0445-00,['4' '2' '6' '3' '5' '1'],tgif,"How many times does the singer swing?
Options: 
A: 4
B: 2
C: 6
D: 3
E: 5
F: 1 
Pick the best suited option.",B,videos/object/0445-00.mp4
A,E,How many times does the person with no shirt punch?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0446-00,['2' '6' '5' '3' '4'],tgif,"How many times does the person with no shirt punch?
Options: 
A: 2
B: 6
C: 5
D: 3
E: 4 
Pick the best suited option.",E,videos/object/0446-00.mp4
C,E,How many times does the person bounce?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0447-00,['4' '8' '5' '7' '6'],tgif,"How many times does the person bounce?
Options: 
A: 4
B: 8
C: 5
D: 7
E: 6 
Pick the best suited option.",E,videos/object/0447-00.mp4
B,E,How many times does the person drum?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0448-00,['7' '4' '8' '5' '6'],tgif,"How many times does the person drum?
Options: 
A: 7
B: 4
C: 8
D: 5
E: 6 
Pick the best suited option.",E,videos/object/0448-00.mp4
E,D,How many times does the person eat a corn?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,3,,0449-00,['4' '7' '5' '6' '8'],tgif,"How many times does the person eat a corn?
Options: 
A: 4
B: 7
C: 5
D: 6
E: 8 
Pick the best suited option.",D,videos/object/0449-00.mp4
C,E,How many times does the person kick legs?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0450-00,['7' '5' '4' '8' '6'],tgif,"How many times does the person kick legs?
Options: 
A: 7
B: 5
C: 4
D: 8
E: 6 
Pick the best suited option.",E,videos/object/0450-00.mp4
A,E,How many times does the person shake their butt?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0451-00,['1' '4' '5' '2' '3'],tgif,"How many times does the person shake their butt?
Options: 
A: 1
B: 4
C: 5
D: 2
E: 3 
Pick the best suited option.",E,videos/object/0451-00.mp4
B,E,How many times does the person shuffle?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0452-00,['1' '4' '5' '2' '3'],tgif,"How many times does the person shuffle?
Options: 
A: 1
B: 4
C: 5
D: 2
E: 3 
Pick the best suited option.",E,videos/object/0452-00.mp4
E,B,How many times does the person gyrate?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0453-00,['3' '2' '5' '6' '1' '4'],tgif,"How many times does the person gyrate?
Options: 
A: 3
B: 2
C: 5
D: 6
E: 1
F: 4 
Pick the best suited option.",B,videos/object/0453-00.mp4
D,C,How many times does the person shake shirt?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0454-00,['4' '6' '2' '1' '3' '5'],tgif,"How many times does the person shake shirt?
Options: 
A: 4
B: 6
C: 2
D: 1
E: 3
F: 5 
Pick the best suited option.",C,videos/object/0454-00.mp4
E,C,How many times does the cat paw at a bean?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0455-00,['6' '5' '4' '3' '2'],tgif,"How many times does the cat paw at a bean?
Options: 
A: 6
B: 5
C: 4
D: 3
E: 2 
Pick the best suited option.",C,videos/object/0455-00.mp4
D,A,How many times does the person scoop ice cream?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0456-00,['2' '5' '3' '1' '4' '6'],tgif,"How many times does the person scoop ice cream?
Options: 
A: 2
B: 5
C: 3
D: 1
E: 4
F: 6 
Pick the best suited option.",A,videos/object/0456-00.mp4
A,E,How many times does the person pick at a glacier?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0457-00,['1' '4' '3' '5' '2' '6'],tgif,"How many times does the person pick at a glacier?
Options: 
A: 1
B: 4
C: 3
D: 5
E: 2
F: 6 
Pick the best suited option.",E,videos/object/0457-00.mp4
D,D,How many times does the person blink their eyes?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,3,,0458-00,['1' '5' '4' '2' '6' '3'],tgif,"How many times does the person blink their eyes?
Options: 
A: 1
B: 5
C: 4
D: 2
E: 6
F: 3 
Pick the best suited option.",D,videos/object/0458-00.mp4
B,B,How many times does the person clap hands?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0459-00,['3' '2' '6' '5' '1' '4'],tgif,"How many times does the person clap hands?
Options: 
A: 3
B: 2
C: 6
D: 5
E: 1
F: 4 
Pick the best suited option.",B,videos/object/0459-00.mp4
B,B,How many times does the person turn head?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0460-00,['6' '2' '3' '4' '5' '1'],tgif,"How many times does the person turn head?
Options: 
A: 6
B: 2
C: 3
D: 4
E: 5
F: 1 
Pick the best suited option.",B,videos/object/0460-00.mp4
C,A,How many times does the person blink eyes?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0461-00,['3' '2' '1' '5' '4'],tgif,"How many times does the person blink eyes?
Options: 
A: 3
B: 2
C: 1
D: 5
E: 4 
Pick the best suited option.",A,videos/object/0461-00.mp4
D,A,How many times does the dog turn around?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0462-00,['2' '6' '5' '1' '3' '4'],tgif,"How many times does the dog turn around?
Options: 
A: 2
B: 6
C: 5
D: 1
E: 3
F: 4 
Pick the best suited option.",A,videos/object/0462-00.mp4
E,C,How many times does the cat turn head?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0463-00,['4' '6' '2' '5' '1' '3'],tgif,"How many times does the cat turn head?
Options: 
A: 4
B: 6
C: 2
D: 5
E: 1
F: 3 
Pick the best suited option.",C,videos/object/0463-00.mp4
C,A,How many times does the person pet koala?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0464-00,['3' '4' '1' '2' '5'],tgif,"How many times does the person pet koala?
Options: 
A: 3
B: 4
C: 1
D: 2
E: 5 
Pick the best suited option.",A,videos/object/0464-00.mp4
A,C,How many times does the person draw triangle?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0941-03,['1' '5' '3' '4' '2'],,"How many times does the person draw triangle?
Options: 
A: 1
B: 5
C: 3
D: 4
E: 2 
Pick the best suited option.",C,videos/human/0941-03.mp4
C,E,How many times does the person draw circle?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0939-03,['4' '5' '1' '3' '2'],,"How many times does the person draw circle?
Options: 
A: 4
B: 5
C: 1
D: 3
E: 2 
Pick the best suited option.",E,videos/human/0939-03.mp4
D,D,How many times does the person draw square?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,3,,0924-06,['3' '5' '2' '1' '4'],,"How many times does the person draw square?
Options: 
A: 3
B: 5
C: 2
D: 1
E: 4 
Pick the best suited option.",D,videos/human/0924-06.mp4
E,A,How many times does the person draw trapezoid?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0923-02,['4' '3' '2' '5' '1'],,"How many times does the person draw trapezoid?
Options: 
A: 4
B: 3
C: 2
D: 5
E: 1 
Pick the best suited option.",A,videos/human/0923-02.mp4
C,A,How many times does the person draw diamond?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0922-02,['5' '3' '1' '2' '4'],,"How many times does the person draw diamond?
Options: 
A: 5
B: 3
C: 1
D: 2
E: 4 
Pick the best suited option.",A,videos/human/0922-02.mp4
E,C,How many times does the person draw eight-shape?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0921-02,['2' '4' '3' '5' '1'],,"How many times does the person draw eight-shape?
Options: 
A: 2
B: 4
C: 3
D: 5
E: 1 
Pick the best suited option.",C,videos/human/0921-02.mp4
A,E,How many times does the person draw infinity-shape?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,4,,0920-02,['1' '4' '3' '5' '2'],,"How many times does the person draw infinity-shape?
Options: 
A: 1
B: 4
C: 3
D: 5
E: 2 
Pick the best suited option.",E,videos/human/0920-02.mp4
C,D,How many times does the laser draw triangle?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,3,,0915-02,['3' '4' '1' '2' '5'],,"How many times does the laser draw triangle?
Options: 
A: 3
B: 4
C: 1
D: 2
E: 5 
Pick the best suited option.",D,videos/object/0915-02.mp4
A,A,How many times does the laser draw triangle?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0914-02,['1' '4' '2' '5' '3'],,"How many times does the laser draw triangle?
Options: 
A: 1
B: 4
C: 2
D: 5
E: 3 
Pick the best suited option.",A,videos/object/0914-02.mp4
C,B,How many times does the laser draw rectangle?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0913-02,['5' '3' '1' '2' '4'],,"How many times does the laser draw rectangle?
Options: 
A: 5
B: 3
C: 1
D: 2
E: 4 
Pick the best suited option.",B,videos/object/0913-02.mp4
C,C,How many times does the laser draw trapezoid?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,2,,0912-05,['3' '5' '1' '2' '4'],,"How many times does the laser draw trapezoid?
Options: 
A: 3
B: 5
C: 1
D: 2
E: 4 
Pick the best suited option.",C,videos/object/0912-05.mp4
A,D,How many times does the laser draw diamond?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,3,,0911-04,['1' '3' '4' '2' '5'],,"How many times does the laser draw diamond?
Options: 
A: 1
B: 3
C: 4
D: 2
E: 5 
Pick the best suited option.",D,videos/object/0911-04.mp4
D,B,How many times does the laser draw infinity-shape?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,1,,0910-02,['2' '3' '5' '1' '4'],,"How many times does the laser draw infinity-shape?
Options: 
A: 2
B: 3
C: 5
D: 1
E: 4 
Pick the best suited option.",B,videos/object/0910-02.mp4
C,A,How many times does the laser draw eight-shape?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",count,0,,0909-02,['2' '5' '1' '4' '3'],,"How many times does the laser draw eight-shape?
Options: 
A: 2
B: 5
C: 1
D: 4
E: 3 
Pick the best suited option.",A,videos/object/0909-02.mp4
D,C,How many trapezoid(s) does the person draw in the air throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,2,synthetic human; Eason drawing trapezoid,0209-06,['5' '2' '3' '0' '1' '4'],,"How many trapezoid(s) does the person draw in the air throughout the entire video?
Options: 
A: 5
B: 2
C: 3
D: 0
E: 1
F: 4 
Pick the best suited option.",C,videos/simulated/0209-06.mp4
E,C,How many triangle(s) does the person draw in the air throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,2,synthetic human; Eason drawing triangle,0210-06,['5' '3' '4' '1' '0' '2'],,"How many triangle(s) does the person draw in the air throughout the entire video?
Options: 
A: 5
B: 3
C: 4
D: 1
E: 0
F: 2 
Pick the best suited option.",C,videos/simulated/0210-06.mp4
C,F,How many square(s) does the person draw in the air throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,5,synthetic human; Eason drawing square,0211-06,['4' '1' '0' '5' '3' '2'],,"How many square(s) does the person draw in the air throughout the entire video?
Options: 
A: 4
B: 1
C: 0
D: 5
E: 3
F: 2 
Pick the best suited option.",F,videos/simulated/0211-06.mp4
B,D,How many infinity-shaped curve(s) does the person draw in the air throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,3,synthetic human; Eason drawing infinity-shaped curve,0212-06,['6' '0' '4' '7' '1' '2'],,"How many infinity-shaped curve(s) does the person draw in the air throughout the entire video?
Options: 
A: 6
B: 0
C: 4
D: 7
E: 1
F: 2 
Pick the best suited option.",D,videos/simulated/0212-06.mp4
E,B,How many diamond shape(s) does the person draw in the air throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,1,synthetic human; Eason drawing diamond,0213-06,['2' '3' '0' '5' '1' '4'],,"How many diamond shape(s) does the person draw in the air throughout the entire video?
Options: 
A: 2
B: 3
C: 0
D: 5
E: 1
F: 4 
Pick the best suited option.",B,videos/simulated/0213-06.mp4
A,B,How many figure-eight shape(s) does the person draw in the air throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,1,synthetic human; Eason drawing figure-eight,0214-06,['0' '6' '5' '1' '2' '3'],,"How many figure-eight shape(s) does the person draw in the air throughout the entire video?
Options: 
A: 0
B: 6
C: 5
D: 1
E: 2
F: 3 
Pick the best suited option.",B,videos/simulated/0214-06.mp4
F,C,How many spin(s) does the person make throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,2,synthetic human; Eason spinning,0216-16,['3' '2' '4' '5' '1' '0'],,"How many spin(s) does the person make throughout the entire video?
Options: 
A: 3
B: 2
C: 4
D: 5
E: 1
F: 0 
Pick the best suited option.",C,videos/simulated/0216-16.mp4
E,A,How many spin(s) does the person make throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,0,synthetic human; Eason spinning,0216-17,['4' '3' '5' '1' '0' '2'],,"How many spin(s) does the person make throughout the entire video?
Options: 
A: 4
B: 3
C: 5
D: 1
E: 0
F: 2 
Pick the best suited option.",A,videos/simulated/0216-17.mp4
F,E,How many circle(s)) does the person's hand trace in the air throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,4,synthetic human; Eason tracing circle(s),0218-14,['0' '5' '2' '4' '3' '1'],,"How many circle(s)) does the person's hand trace in the air throughout the entire video?
Options: 
A: 0
B: 5
C: 2
D: 4
E: 3
F: 1 
Pick the best suited option.",E,videos/simulated/0218-14.mp4
C,D,How many times does the person swing their hand upward throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,3,synthetic human; Eason swinging hand upward,0220-02,['4' '3' '0' '5' '2' '1'],,"How many times does the person swing their hand upward throughout the entire video?
Options: 
A: 4
B: 3
C: 0
D: 5
E: 2
F: 1 
Pick the best suited option.",D,videos/simulated/0220-02.mp4
B,F,How many times does the person swing their hand to the right throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,5,synthetic human; Eason swinging hand to the right,0221-06,['0' '1' '2' '4' '5' '6'],,"How many times does the person swing their hand to the right throughout the entire video?
Options: 
A: 0
B: 1
C: 2
D: 4
E: 5
F: 6 
Pick the best suited option.",F,videos/simulated/0221-06.mp4
E,C,How many times does the person swing their hand to the right throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,2,synthetic human; Eason swinging hand to the right,0222-02,['0' '5' '9' '8' '1' '3'],,"How many times does the person swing their hand to the right throughout the entire video?
Options: 
A: 0
B: 5
C: 9
D: 8
E: 1
F: 3 
Pick the best suited option.",C,videos/simulated/0222-02.mp4
F,C,How many times does the person swing their hand to the right throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,2,synthetic human; Eason swinging hand to the right,0223-06,['3' '5' '6' '7' '8' '0'],,"How many times does the person swing their hand to the right throughout the entire video?
Options: 
A: 3
B: 5
C: 6
D: 7
E: 8
F: 0 
Pick the best suited option.",C,videos/simulated/0223-06.mp4
D,A,How many times does the person swing their hand to the right throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,0,synthetic human; Eason swinging hand to the right with markerpen,0224-06,['7' '5' '3' '0' '6' '8'],,"How many times does the person swing their hand to the right throughout the entire video?
Options: 
A: 7
B: 5
C: 3
D: 0
E: 6
F: 8 
Pick the best suited option.",A,videos/simulated/0224-06.mp4
B,F,How many times does the person swing their hand downward throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,5,synthetic human; Eason swinging hand downward with markerpen,0225-06,['3' '0' '10' '5' '7' '9'],,"How many times does the person swing their hand downward throughout the entire video?
Options: 
A: 3
B: 0
C: 10
D: 5
E: 7
F: 9 
Pick the best suited option.",F,videos/simulated/0225-06.mp4
E,C,How many times does the person swing their hand to the left throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,2,synthetic human; Eason swinging hand to the left with markerpen,0226-04,['9' '3' '7' '5' '0' '10'],,"How many times does the person swing their hand to the left throughout the entire video?
Options: 
A: 9
B: 3
C: 7
D: 5
E: 0
F: 10 
Pick the best suited option.",C,videos/simulated/0226-04.mp4
B,E,How many times does the person swing their hand to the left throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,4,synthetic human; Eason swinging hand to the left,0227-06,['4' '1' '5' '3' '2' '0'],,"How many times does the person swing their hand to the left throughout the entire video?
Options: 
A: 4
B: 1
C: 5
D: 3
E: 2
F: 0 
Pick the best suited option.",E,videos/simulated/0227-06.mp4
D,C,How many times does the person swing their hand downward throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,2,synthetic human; Eason swinging hand downward,0228-06,['3' '5' '4' '1' '2' '0'],,"How many times does the person swing their hand downward throughout the entire video?
Options: 
A: 3
B: 5
C: 4
D: 1
E: 2
F: 0 
Pick the best suited option.",C,videos/simulated/0228-06.mp4
C,A,How many times does the person swing their hand upward throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,0,synthetic human; Eason swinging hand upward,0229-06,['4' '3' '0' '1' '2' '5'],,"How many times does the person swing their hand upward throughout the entire video?
Options: 
A: 4
B: 3
C: 0
D: 1
E: 2
F: 5 
Pick the best suited option.",A,videos/simulated/0229-06.mp4
F,B,How many circle(s)) does the person's hand trace in the air throughout the entire video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,1,synthetic human; Eason tracing circle(s),0230-18,['3' '5' '2' '0' '4' '1'],,"How many circle(s)) does the person's hand trace in the air throughout the entire video?
Options: 
A: 3
B: 5
C: 2
D: 0
E: 4
F: 1 
Pick the best suited option.",B,videos/simulated/0230-18.mp4
E,C,How many times does the person clap throughout the video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",count,2,synthetic human; Eason clapping,0310-01,['5' '2' '1' '4' '0' '3'],,"How many times does the person clap throughout the video?
Options: 
A: 5
B: 2
C: 1
D: 4
E: 0
F: 3 
Pick the best suited option.",C,videos/simulated/0310-01.mp4
