a_pred,a_true,question,demonstration_type,variation,motion_type,answer,note,key,options,video_source_url,question_formatted,answer_formatted,video_name
E,A,How would you characterize the trend of the person's hand gesture?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,0,hunam;bare hand,0251-02,"['Moving Down and Left' 'Not moving at all.' 'Moving Down and Right.'
 'Moving Up and Right.' 'Moving Up and Left.']",,"How would you characterize the trend of the person's hand gesture?
Options: 
A: Moving Down and Left
B: Not moving at all.
C: Moving Down and Right.
D: Moving Up and Right.
E: Moving Up and Left. 
Pick the best suited option.",A,videos/human/0251-02.mp4
C,B,How would you characterize the trend of the person's hand gesture?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,1,hunam;bare hand,0410-00,"['Not moving at all.' 'Moving Up and Right.' 'Moving Up and Left.'
 'Moving Down and Right.' 'Moving Down and Left']",,"How would you characterize the trend of the person's hand gesture?
Options: 
A: Not moving at all.
B: Moving Up and Right.
C: Moving Up and Left.
D: Moving Down and Right.
E: Moving Down and Left 
Pick the best suited option.",B,videos/human/0410-00.mp4
B,A,How would you characterize the trend of the person's hand gesture?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,0,hunam;bare hand,0411-00,['Moving Up.' 'Moving Down.' 'Not moving at all.'],,"How would you characterize the trend of the person's hand gesture?
Options: 
A: Moving Up.
B: Moving Down.
C: Not moving at all. 
Pick the best suited option.",A,videos/human/0411-00.mp4
B,A,How would you characterize the trend of the person's hand gesture?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,0,hunam;bare hand,0412-00,['Moving Down.' 'Moving Up.' 'Not moving at all.'],,"How would you characterize the trend of the person's hand gesture?
Options: 
A: Moving Down.
B: Moving Up.
C: Not moving at all. 
Pick the best suited option.",A,videos/human/0412-00.mp4
E,D,Which shape was formed by the person's hand as they moved it through the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,3,hunam;bare hand,0230-01,"['Triangle.' 'Trapezoid.' 'Not drawing at all.' 'Circle.' 'Diamond.'
 'Square/rectangle.']",,"Which shape was formed by the person's hand as they moved it through the air?
Options: 
A: Triangle.
B: Trapezoid.
C: Not drawing at all.
D: Circle.
E: Diamond.
F: Square/rectangle. 
Pick the best suited option.",D,videos/human/0230-01.mp4
C,F,Which shape was formed by the person's hand as they moved it through the air?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,5,hunam;bare hand,0230-02,"['Triangle.' 'Square/rectangle.' 'Diamond.' 'Trapezoid.'
 'Not drawing at all.' 'Circle.']",,"Which shape was formed by the person's hand as they moved it through the air?
Options: 
A: Triangle.
B: Square/rectangle.
C: Diamond.
D: Trapezoid.
E: Not drawing at all.
F: Circle. 
Pick the best suited option.",F,videos/human/0230-02.mp4
C,B,What shape is formed by the black circle's trajectory as it moves?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,1,,0925-00,"['Diamond.' 'Triangle.' 'Circle.' 'Square/rectangle.' 'Trapezoid.'
 'Not drawing at all.']",,"What shape is formed by the black circle's trajectory as it moves?
Options: 
A: Diamond.
B: Triangle.
C: Circle.
D: Square/rectangle.
E: Trapezoid.
F: Not drawing at all. 
Pick the best suited option.",B,videos/simulated/0925-00.mp4
E,C,What shape is formed by the black circle's trajectory as it moves?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,2,,0926-00,"['Diamond.' 'Not drawing at all.' 'Trapezoid.' 'Circle.' 'Triangle.'
 'Square/rectangle.']",,"What shape is formed by the black circle's trajectory as it moves?
Options: 
A: Diamond.
B: Not drawing at all.
C: Trapezoid.
D: Circle.
E: Triangle.
F: Square/rectangle. 
Pick the best suited option.",C,videos/simulated/0926-00.mp4
D,C,What shape is formed by the black circle's trajectory as it moves?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,2,,0927-00,"['Trapezoid.' 'Not drawing at all.' 'Square/rectangle.' 'Triangle.'
 'Diamond.' 'Circle.']",,"What shape is formed by the black circle's trajectory as it moves?
Options: 
A: Trapezoid.
B: Not drawing at all.
C: Square/rectangle.
D: Triangle.
E: Diamond.
F: Circle. 
Pick the best suited option.",C,videos/simulated/0927-00.mp4
E,E,What shape is formed by the black circle's trajectory as it moves?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,4,,0928-00,"['Triangle.' 'Trapezoid.' 'Square/rectangle.' 'Diamond.' 'Circle.'
 'Not drawing at all.']",,"What shape is formed by the black circle's trajectory as it moves?
Options: 
A: Triangle.
B: Trapezoid.
C: Square/rectangle.
D: Diamond.
E: Circle.
F: Not drawing at all. 
Pick the best suited option.",E,videos/simulated/0928-00.mp4
D,E,What shape is formed by the black circle's trajectory as it moves?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,4,,0929-00,"['Not drawing at all.' 'Square/rectangle.' 'Circle.' 'Triangle.'
 'Diamond.' 'Trapezoid.']",,"What shape is formed by the black circle's trajectory as it moves?
Options: 
A: Not drawing at all.
B: Square/rectangle.
C: Circle.
D: Triangle.
E: Diamond.
F: Trapezoid. 
Pick the best suited option.",E,videos/simulated/0929-00.mp4
B,C,What shape is formed by the black circle's trajectory as it moves?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,2,,0930-00,"['Triangle.' 'Circle.' 'Eight-shape.' 'Diamond.' 'Not drawing at all.'
 'Square/rectangle.']",,"What shape is formed by the black circle's trajectory as it moves?
Options: 
A: Triangle.
B: Circle.
C: Eight-shape.
D: Diamond.
E: Not drawing at all.
F: Square/rectangle. 
Pick the best suited option.",C,videos/simulated/0930-00.mp4
B,B,What shape is formed by the black circle's trajectory as it moves?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,1,,0931-00,"['Circle.' 'Infinity-shape.' 'Square/rectangle.' 'Trapezoid.' 'Diamond.'
 'Not drawing at all.']",,"What shape is formed by the black circle's trajectory as it moves?
Options: 
A: Circle.
B: Infinity-shape.
C: Square/rectangle.
D: Trapezoid.
E: Diamond.
F: Not drawing at all. 
Pick the best suited option.",B,videos/simulated/0931-00.mp4
D,D,What shape is formed by the yellow star's trajectory as it moves?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,3,,0932-00,"['Not drawing at all.' 'Trapezoid.' 'Diamond.' 'Circle.' 'Triangle.'
 'Square/rectangle.']",,"What shape is formed by the yellow star's trajectory as it moves?
Options: 
A: Not drawing at all.
B: Trapezoid.
C: Diamond.
D: Circle.
E: Triangle.
F: Square/rectangle. 
Pick the best suited option.",D,videos/simulated/0932-00.mp4
E,B,What shape is formed by the yellow star's trajectory as it moves?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,1,,0933-00,"['Diamond.' 'Triangle.' 'Circle.' 'Square/rectangle.'
 'Not drawing at all.' 'Trapezoid.']",,"What shape is formed by the yellow star's trajectory as it moves?
Options: 
A: Diamond.
B: Triangle.
C: Circle.
D: Square/rectangle.
E: Not drawing at all.
F: Trapezoid. 
Pick the best suited option.",B,videos/simulated/0933-00.mp4
E,F,What shape is formed by the yellow star's trajectory as it moves?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,5,,0934-00,"['Not drawing at all.' 'Diamond.' 'Circle.' 'Trapezoid.' 'Triangle.'
 'Square/rectangle.']",,"What shape is formed by the yellow star's trajectory as it moves?
Options: 
A: Not drawing at all.
B: Diamond.
C: Circle.
D: Trapezoid.
E: Triangle.
F: Square/rectangle. 
Pick the best suited option.",F,videos/simulated/0934-00.mp4
F,D,What shape is formed by the yellow star's trajectory as it moves?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,3,,0938-00,"['Square/rectangle.' 'Not drawing at all.' 'Circle.' 'Trapezoid.'
 'Diamond.' 'Triangle.']",,"What shape is formed by the yellow star's trajectory as it moves?
Options: 
A: Square/rectangle.
B: Not drawing at all.
C: Circle.
D: Trapezoid.
E: Diamond.
F: Triangle. 
Pick the best suited option.",D,videos/simulated/0938-00.mp4
E,A,What shape is formed by the yellow star's trajectory as it moves?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,0,,0935-00,"['Diamond.' 'Square/rectangle.' 'Not drawing at all.' 'Trapezoid.'
 'Triangle.' 'Circle.']",,"What shape is formed by the yellow star's trajectory as it moves?
Options: 
A: Diamond.
B: Square/rectangle.
C: Not drawing at all.
D: Trapezoid.
E: Triangle.
F: Circle. 
Pick the best suited option.",A,videos/simulated/0935-00.mp4
B,B,What shape is formed by the yellow star's trajectory as it moves?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,1,,0936-00,"['Triangle.' 'Infinity-shape.' 'Not drawing at all.' 'Circle.'
 'Trapezoid.' 'Diamond.']",,"What shape is formed by the yellow star's trajectory as it moves?
Options: 
A: Triangle.
B: Infinity-shape.
C: Not drawing at all.
D: Circle.
E: Trapezoid.
F: Diamond. 
Pick the best suited option.",B,videos/simulated/0936-00.mp4
E,E,What shape is formed by the yellow star's trajectory as it moves?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",shape&trend,4,,0937-00,"['Diamond.' 'Not drawing at all.' 'Triangle.' 'Square/rectangle.'
 'Eight-shape.' 'Circle.']",,"What shape is formed by the yellow star's trajectory as it moves?
Options: 
A: Diamond.
B: Not drawing at all.
C: Triangle.
D: Square/rectangle.
E: Eight-shape.
F: Circle. 
Pick the best suited option.",E,videos/simulated/0937-00.mp4
A,F,What is the shape of the object that the person drew in the air?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,5,synthetic human; Eason drawing trapezoid with bare hand,0209-07,"['Circle.' 'Not drawing at all.' 'Diamond.' 'Square/rectangle.'
 'Triangle.' 'Trapezoid.']",,"What is the shape of the object that the person drew in the air?
Options: 
A: Circle.
B: Not drawing at all.
C: Diamond.
D: Square/rectangle.
E: Triangle.
F: Trapezoid. 
Pick the best suited option.",F,videos/simulated/0209-07.mp4
E,D,What is the shape of the object that the person drew in the air?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,3,synthetic human; Eason drawing trapezoid with bare hand,0209-08,"['Triangle.' 'Diamond.' 'Square/rectangle.' 'Trapezoid.'
 'Not drawing at all.' 'Circle.']",,"What is the shape of the object that the person drew in the air?
Options: 
A: Triangle.
B: Diamond.
C: Square/rectangle.
D: Trapezoid.
E: Not drawing at all.
F: Circle. 
Pick the best suited option.",D,videos/simulated/0209-08.mp4
E,C,What is the trend of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,2,synthetic human; Eason moving hand left then right with bare hand,0231-11,"['Not moving at all.' 'Right then Left.' 'Left then Right.' 'Right.'
 'Left.']",,"What is the trend of the person's hand movement?
Options: 
A: Not moving at all.
B: Right then Left.
C: Left then Right.
D: Right.
E: Left. 
Pick the best suited option.",C,videos/simulated/0231-11.mp4
D,F,What is the shape of the object that the person drew in the air?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,5,synthetic human; Eason drawing triangle with bare hand,0210-07,"['Diamond.' 'Not drawing at all.' 'Trapezoid.' 'Circle.'
 'Square/rectangle.' 'Triangle.']",,"What is the shape of the object that the person drew in the air?
Options: 
A: Diamond.
B: Not drawing at all.
C: Trapezoid.
D: Circle.
E: Square/rectangle.
F: Triangle. 
Pick the best suited option.",F,videos/simulated/0210-07.mp4
A,E,What is the shape of the object that the person drew in the air?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,4,synthetic human; Eason drawing triangle with bare hand,0210-08,"['Circle.' 'Diamond.' 'Not drawing at all.' 'Trapezoid.' 'Triangle.'
 'Square/rectangle.']",,"What is the shape of the object that the person drew in the air?
Options: 
A: Circle.
B: Diamond.
C: Not drawing at all.
D: Trapezoid.
E: Triangle.
F: Square/rectangle. 
Pick the best suited option.",E,videos/simulated/0210-08.mp4
D,F,What is the shape of the object that the person drew in the air?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,5,synthetic human; Eason drawing infinity-shape with bare hand,0212-07,"['Diamond.' 'Triangle.' 'Trapezoid.' 'Circle.' 'Not drawing at all.'
 'Infinity-shape.']",,"What is the shape of the object that the person drew in the air?
Options: 
A: Diamond.
B: Triangle.
C: Trapezoid.
D: Circle.
E: Not drawing at all.
F: Infinity-shape. 
Pick the best suited option.",F,videos/simulated/0212-07.mp4
E,B,What is the shape of the object that the person drew in the air?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,1,synthetic human; Eason drawing infinity-shape with bare hand,0212-08,"['Trapezoid.' 'Infinity-shape.' 'Diamond.' 'Triangle.' 'Circle.'
 'Not drawing at all.']",,"What is the shape of the object that the person drew in the air?
Options: 
A: Trapezoid.
B: Infinity-shape.
C: Diamond.
D: Triangle.
E: Circle.
F: Not drawing at all. 
Pick the best suited option.",B,videos/simulated/0212-08.mp4
D,E,What is the shape of the object that the person drew in the air?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,4,synthetic human; Eason drawing diamond with bare hand,0213-07,"['Not drawing at all.' 'Square/rectangle.' 'Trapezoid.' 'Triangle.'
 'Diamond.' 'Circle.']",,"What is the shape of the object that the person drew in the air?
Options: 
A: Not drawing at all.
B: Square/rectangle.
C: Trapezoid.
D: Triangle.
E: Diamond.
F: Circle. 
Pick the best suited option.",E,videos/simulated/0213-07.mp4
E,F,What is the shape of the object that the person drew in the air?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,5,synthetic human; Eason drawing diamond with bare hand,0213-08,"['Trapezoid.' 'Not drawing at all.' 'Circle.' 'Square/rectangle.'
 'Triangle.' 'Diamond.']",,"What is the shape of the object that the person drew in the air?
Options: 
A: Trapezoid.
B: Not drawing at all.
C: Circle.
D: Square/rectangle.
E: Triangle.
F: Diamond. 
Pick the best suited option.",F,videos/simulated/0213-08.mp4
C,F,What geometric shape did the person trace in the air with their hand?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,5,synthetic human; Eason drawing eight-shape with bare hand,0214-07,"['Triangle.' 'Not drawing at all.' 'Circle.' 'Trapezoid.' 'Diamond.'
 'Eight-shape.']",,"What geometric shape did the person trace in the air with their hand?
Options: 
A: Triangle.
B: Not drawing at all.
C: Circle.
D: Trapezoid.
E: Diamond.
F: Eight-shape. 
Pick the best suited option.",F,videos/simulated/0214-07.mp4
C,B,What geometric shape did the person trace in the air with their hand?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,1,synthetic human; Eason drawing eight-shape with bare hand,0214-08,"['Triangle.' 'Eight-shape.' 'Circle.' 'Trapezoid.' 'Diamond.'
 'Not drawing at all.']",,"What geometric shape did the person trace in the air with their hand?
Options: 
A: Triangle.
B: Eight-shape.
C: Circle.
D: Trapezoid.
E: Diamond.
F: Not drawing at all. 
Pick the best suited option.",B,videos/simulated/0214-08.mp4
A,B,What is the trend of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,1,synthetic human; Eason moving hand up with bare hand,0405-04,['Not moving at all.' 'Moving Up.' 'Moving Down.'],,"What is the trend of the person's hand movement?
Options: 
A: Not moving at all.
B: Moving Up.
C: Moving Down. 
Pick the best suited option.",B,videos/simulated/0405-04.mp4
B,A,What is the trend of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,0,synthetic human; Eason moving hand left with bare hand,0406-04,['Moving Left.' 'Moving Right.' 'Not moving at all.'],,"What is the trend of the person's hand movement?
Options: 
A: Moving Left.
B: Moving Right.
C: Not moving at all. 
Pick the best suited option.",A,videos/simulated/0406-04.mp4
B,B,What is the trend of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,1,synthetic human; Eason moving hand right with bare hand,0406-05,['Not moving at all.' 'Moving Right.' 'Moving Left.'],,"What is the trend of the person's hand movement?
Options: 
A: Not moving at all.
B: Moving Right.
C: Moving Left. 
Pick the best suited option.",B,videos/simulated/0406-05.mp4
B,B,What is the trend of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,1,synthetic human; Eason moving hand down with bare hand,0405-05,['Moving Up.' 'Moving Down.' 'Not moving at all.'],,"What is the trend of the person's hand movement?
Options: 
A: Moving Up.
B: Moving Down.
C: Not moving at all. 
Pick the best suited option.",B,videos/simulated/0405-05.mp4
D,C,What is the trend of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,2,synthetic human; Eason moving hand down and left with bare hand,0251-06,"['Moving Down and Right.' 'Moving Up and Left.' 'Moving Down and Left'
 'Moving Up and Right.' 'Not moving at all.']",,"What is the trend of the person's hand movement?
Options: 
A: Moving Down and Right.
B: Moving Up and Left.
C: Moving Down and Left
D: Moving Up and Right.
E: Not moving at all. 
Pick the best suited option.",C,videos/simulated/0251-06.mp4
E,D,What is the trend of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,3,synthetic human; Eason moving hand up and right with bare hand,0410-02,"['Moving Up and Left.' 'Moving Down and Left' 'Not moving at all.'
 'Moving Up and Right.' 'Moving Down and Right.']",,"What is the trend of the person's hand movement?
Options: 
A: Moving Up and Left.
B: Moving Down and Left
C: Not moving at all.
D: Moving Up and Right.
E: Moving Down and Right. 
Pick the best suited option.",D,videos/simulated/0410-02.mp4
B,B,What is the trend of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,1,synthetic human; Eason moving hand up with bare hand,0411-02,['Not moving at all.' 'Moving Up.' 'Moving Down.'],,"What is the trend of the person's hand movement?
Options: 
A: Not moving at all.
B: Moving Up.
C: Moving Down. 
Pick the best suited option.",B,videos/simulated/0411-02.mp4
C,B,What is the trend of the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,1,synthetic human; Eason moving hand down with bare hand,0412-02,['Not moving at all.' 'Moving Down.' 'Moving Up.'],,"What is the trend of the person's hand movement?
Options: 
A: Not moving at all.
B: Moving Down.
C: Moving Up. 
Pick the best suited option.",B,videos/simulated/0412-02.mp4
E,E,What geometric shape did the person trace in the air with their hand?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,4,synthetic human; Eason drawing circle with bare hand,0230-19,"['Triangle.' 'Trapezoid.' 'Diamond.' 'Not drawing at all.' 'Circle.'
 'Square/rectangle.']",,"What geometric shape did the person trace in the air with their hand?
Options: 
A: Triangle.
B: Trapezoid.
C: Diamond.
D: Not drawing at all.
E: Circle.
F: Square/rectangle. 
Pick the best suited option.",E,videos/simulated/0230-19.mp4
E,E,What geometric shape did the person trace in the air with their hand?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,4,synthetic human; Eason drawing circle with bare hand,0230-20,"['Diamond.' 'Triangle.' 'Trapezoid.' 'Square/rectangle.' 'Circle.'
 'Not drawing at all.']",,"What geometric shape did the person trace in the air with their hand?
Options: 
A: Diamond.
B: Triangle.
C: Trapezoid.
D: Square/rectangle.
E: Circle.
F: Not drawing at all. 
Pick the best suited option.",E,videos/simulated/0230-20.mp4
C,B,What was the overall direction of the hand's movement?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,1,synthetic human; Eason moving hand with markerpen,0403-06,"['Moving Right then Left' 'Moving Left then Right.' 'Moving Left.'
 'Moving Right.' 'Not moving at all.']",,"What was the overall direction of the hand's movement?
Options: 
A: Moving Right then Left
B: Moving Left then Right.
C: Moving Left.
D: Moving Right.
E: Not moving at all. 
Pick the best suited option.",B,videos/simulated/0403-06.mp4
E,C,What was the overall direction of the hand's movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,2,synthetic human; Eason moving hand with markerpen,0403-07,"['Not moving at all.' 'Moving Left then Right.' 'Moving Left.'
 'Moving Right then Left' 'Moving Right.']",,"What was the overall direction of the hand's movement?
Options: 
A: Not moving at all.
B: Moving Left then Right.
C: Moving Left.
D: Moving Right then Left
E: Moving Right. 
Pick the best suited option.",C,videos/simulated/0403-07.mp4
B,A,What was the overall direction of the hand's movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,0,synthetic human; Eason moving hand with markerpen,0403-08,"['Moving Right.' 'Moving Left.' 'Not moving at all.'
 'Moving Right then Left' 'Moving Left then Right.']",,"What was the overall direction of the hand's movement?
Options: 
A: Moving Right.
B: Moving Left.
C: Not moving at all.
D: Moving Right then Left
E: Moving Left then Right. 
Pick the best suited option.",A,videos/simulated/0403-08.mp4
E,A,What trend did the person's hand movement follow?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,0,synthetic human; Eason moving hand with markerpen,0518-06,"['Moving Right then Left' 'Moving Left.' 'Not moving at all.'
 'Moving Right.' 'Moving Left then Right.']",,"What trend did the person's hand movement follow?
Options: 
A: Moving Right then Left
B: Moving Left.
C: Not moving at all.
D: Moving Right.
E: Moving Left then Right. 
Pick the best suited option.",A,videos/simulated/0518-06.mp4
D,D,What trend did the person's hand movement follow?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,3,synthetic human; Eason moving hand with markerpen,0518-07,"['Moving Left then Right.' 'Not moving at all.' 'Moving Right.'
 'Moving Left.' 'Moving Right then Left']",,"What trend did the person's hand movement follow?
Options: 
A: Moving Left then Right.
B: Not moving at all.
C: Moving Right.
D: Moving Left.
E: Moving Right then Left 
Pick the best suited option.",D,videos/simulated/0518-07.mp4
E,E,What trend did the person's hand movement follow?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,4,synthetic human; Eason moving hand with markerpen,0518-08,"['Moving Left.' 'Moving Left then Right.' 'Not moving at all.'
 'Moving Right then Left' 'Moving Right.']",,"What trend did the person's hand movement follow?
Options: 
A: Moving Left.
B: Moving Left then Right.
C: Not moving at all.
D: Moving Right then Left
E: Moving Right. 
Pick the best suited option.",E,videos/simulated/0518-08.mp4
C,A,What trend did the person's hand movement follow?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,0,synthetic human; Chuhan moving bare hand,0595-02,"['Moving Down then Up' 'Moving Up then Down.' 'Moving Up.'
 'Not moving at all.' 'Moving Down.']",,"What trend did the person's hand movement follow?
Options: 
A: Moving Down then Up
B: Moving Up then Down.
C: Moving Up.
D: Not moving at all.
E: Moving Down. 
Pick the best suited option.",A,videos/simulated/0595-02.mp4
D,D,What trend did the person's hand movement follow?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,3,synthetic human; Chuhan moving bare hand,0596-02,"['Not moving at all.' 'Moving Up.' 'Moving Down.' 'Moving Up then Down.'
 'Moving Down then Up']",,"What trend did the person's hand movement follow?
Options: 
A: Not moving at all.
B: Moving Up.
C: Moving Down.
D: Moving Up then Down.
E: Moving Down then Up 
Pick the best suited option.",D,videos/simulated/0596-02.mp4
D,A,What trend did the person's hand movement follow?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,0,synthetic human; Chuhan moving bare hand,0597-02,"['Moving Up.' 'Moving Down.' 'Moving Down then Up' 'Not moving at all.'
 'Moving Up then Down.']",,"What trend did the person's hand movement follow?
Options: 
A: Moving Up.
B: Moving Down.
C: Moving Down then Up
D: Not moving at all.
E: Moving Up then Down. 
Pick the best suited option.",A,videos/simulated/0597-02.mp4
D,A,What was the overall trend in the person's hand movement?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,0,synthetic human; Chuhan moving bare hand,0598-02,"['Moving Right.' 'Moving Right then Left' 'Moving Left.'
 'Moving Left then Right.' 'Not moving at all.']",,"What was the overall trend in the person's hand movement?
Options: 
A: Moving Right.
B: Moving Right then Left
C: Moving Left.
D: Moving Left then Right.
E: Not moving at all. 
Pick the best suited option.",A,videos/simulated/0598-02.mp4
D,A,How would you describe the trend of the hand's motion?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,0,synthetic human; Ziyao moving hand with controller,0629-02,"['Moving Up.' 'Moving Down then Up' 'Not moving at all.' 'Moving Down.'
 'Moving Up then Down.']",,"How would you describe the trend of the hand's motion?
Options: 
A: Moving Up.
B: Moving Down then Up
C: Not moving at all.
D: Moving Down.
E: Moving Up then Down. 
Pick the best suited option.",A,videos/simulated/0629-02.mp4
E,B,How would you describe the trend of the hand's motion?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,1,synthetic human; Ziyao moving hand with controller,0630-02,"['Moving Down then Up' 'Moving Down.' 'Moving Up then Down.'
 'Not moving at all.' 'Moving Up.']",,"How would you describe the trend of the hand's motion?
Options: 
A: Moving Down then Up
B: Moving Down.
C: Moving Up then Down.
D: Not moving at all.
E: Moving Up. 
Pick the best suited option.",B,videos/simulated/0630-02.mp4
E,E,How would you describe the trend of the hand's motion?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,4,synthetic human; Ziyao moving hand with controller,0631-02,"['Moving Down then Up' 'Moving Up.' 'Moving Down.' 'Not moving at all.'
 'Moving Up then Down.']",,"How would you describe the trend of the hand's motion?
Options: 
A: Moving Down then Up
B: Moving Up.
C: Moving Down.
D: Not moving at all.
E: Moving Up then Down. 
Pick the best suited option.",E,videos/simulated/0631-02.mp4
B,E,How would you describe the trend of the hand's motion?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",shape&trend,4,synthetic human; Ziyao moving hand with controller,0632-02,"['Moving Up then Down.' 'Moving Up.' 'Not moving at all.' 'Moving Down.'
 'Moving Down then Up']",,"How would you describe the trend of the hand's motion?
Options: 
A: Moving Up then Down.
B: Moving Up.
C: Not moving at all.
D: Moving Down.
E: Moving Down then Up 
Pick the best suited option.",E,videos/simulated/0632-02.mp4
