a_pred,a_true,question,demonstration_type,variation,motion_type,answer,note,key,options,video_source_url,question_formatted,answer_formatted,video_name
D,A,What was the orientation of the person's hand movement,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,human;linear,0231-00,"['Right.' 'Not moving at all' 'First to the right then to the left.'
 'First to the left then to the right.' 'Left.']",,"What was the orientation of the person's hand movement
Options: 
A: Right.
B: Not moving at all
C: First to the right then to the left.
D: First to the left then to the right.
E: Left. 
Pick the best suited option.",A,videos/human/0231-00.mp4
E,C,What was the orientation of the person's hand movement,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,2,human;linear,0231-01,"['Right.' 'Not moving at all' 'First to the left then to the right.'
 'Left.' 'First to the right then to the left.']",,"What was the orientation of the person's hand movement
Options: 
A: Right.
B: Not moving at all
C: First to the left then to the right.
D: Left.
E: First to the right then to the left. 
Pick the best suited option.",C,videos/human/0231-01.mp4
E,D,What was the orientation of the person's hand movement,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,human;linear,0231-02,"['Not moving at all' 'Right.' 'First to the right then to the left.'
 'Left.' 'First to the left then to the right.']",,"What was the orientation of the person's hand movement
Options: 
A: Not moving at all
B: Right.
C: First to the right then to the left.
D: Left.
E: First to the left then to the right. 
Pick the best suited option.",D,videos/human/0231-02.mp4
D,B,What was the orientation of the person's hand movement,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,human;linear;markerpen,0234-00,"['Upwards then downwards.' 'Up.' 'Downwards then upwards.'
 'Not moving at all' 'Down.']",,"What was the orientation of the person's hand movement
Options: 
A: Upwards then downwards.
B: Up.
C: Downwards then upwards.
D: Not moving at all
E: Down. 
Pick the best suited option.",B,videos/human/0234-00.mp4
B,C,What was the orientation of the person's hand movement,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,2,human;linear;markerpen,0234-01,"['Not moving at all' 'Up.' 'Down.' 'Downwards then upwards.'
 'Upwards then downwards.']",,"What was the orientation of the person's hand movement
Options: 
A: Not moving at all
B: Up.
C: Down.
D: Downwards then upwards.
E: Upwards then downwards. 
Pick the best suited option.",C,videos/human/0234-01.mp4
D,B,What was the orientation of the person's hand movement,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,human;linear,0221-01,"['First to the left then to the right.' 'Right.' 'Not moving at all'
 'First to the right then to the left.' 'Left.']",,"What was the orientation of the person's hand movement
Options: 
A: First to the left then to the right.
B: Right.
C: Not moving at all
D: First to the right then to the left.
E: Left. 
Pick the best suited option.",B,videos/human/0221-01.mp4
E,C,What was the orientation of the person's hand movement,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,2,human;linear,0221-02,"['First to the right then to the left.' 'Not moving at all' 'Left.'
 'Right.' 'First to the left then to the right.']",,"What was the orientation of the person's hand movement
Options: 
A: First to the right then to the left.
B: Not moving at all
C: Left.
D: Right.
E: First to the left then to the right. 
Pick the best suited option.",C,videos/human/0221-02.mp4
C,B,What was the orientation of the person's hand movement,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,human;linear,0223-01,"['First to the right then to the left.' 'Right.'
 'First to the left then to the right.' 'Not moving at all' 'Left.']",,"What was the orientation of the person's hand movement
Options: 
A: First to the right then to the left.
B: Right.
C: First to the left then to the right.
D: Not moving at all
E: Left. 
Pick the best suited option.",B,videos/human/0223-01.mp4
C,D,What directional pattern did the person's hand movement follow,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,human;linear,0223-02,"['Not moving at all' 'First to the right then to the left.'
 'First to the left then to the right.' 'Left.' 'Right.']",,"What directional pattern did the person's hand movement follow
Options: 
A: Not moving at all
B: First to the right then to the left.
C: First to the left then to the right.
D: Left.
E: Right. 
Pick the best suited option.",D,videos/human/0223-02.mp4
D,A,What directional pattern did the person's hand movement follow,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,human;linear;markerpen,0224-01,"['Right.' 'Not moving at all' 'First to the right then to the left.'
 'First to the left then to the right.' 'Left.']",,"What directional pattern did the person's hand movement follow
Options: 
A: Right.
B: Not moving at all
C: First to the right then to the left.
D: First to the left then to the right.
E: Left. 
Pick the best suited option.",A,videos/human/0224-01.mp4
E,A,What directional pattern did the person's hand movement follow,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,human;linear;markerpen,0224-02,"['Left.' 'Not moving at all' 'Right.'
 'First to the left then to the right.'
 'First to the right then to the left.']",,"What directional pattern did the person's hand movement follow
Options: 
A: Left.
B: Not moving at all
C: Right.
D: First to the left then to the right.
E: First to the right then to the left. 
Pick the best suited option.",A,videos/human/0224-02.mp4
C,A,What directional pattern did the person's hand movement follow,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,human;linear;markerpen,0225-01,"['Down.' 'Upwards then downwards.' 'Downwards then upwards.'
 'Not moving at all' 'Up.']",,"What directional pattern did the person's hand movement follow
Options: 
A: Down.
B: Upwards then downwards.
C: Downwards then upwards.
D: Not moving at all
E: Up. 
Pick the best suited option.",A,videos/human/0225-01.mp4
D,A,What directional pattern did the person's hand movement follow,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,human;linear;markerpen,0225-02,"['Up.' 'Down.' 'Downwards then upwards.' 'Not moving at all'
 'Upwards then downwards.']",,"What directional pattern did the person's hand movement follow
Options: 
A: Up.
B: Down.
C: Downwards then upwards.
D: Not moving at all
E: Upwards then downwards. 
Pick the best suited option.",A,videos/human/0225-02.mp4
E,D,What directional pattern did the person's hand movement follow,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,human;linear;markerpen,0226-01,"['Right.' 'First to the left then to the right.' 'Not moving at all'
 'Left.' 'First to the right then to the left.']",,"What directional pattern did the person's hand movement follow
Options: 
A: Right.
B: First to the left then to the right.
C: Not moving at all
D: Left.
E: First to the right then to the left. 
Pick the best suited option.",D,videos/human/0226-01.mp4
C,E,What directional pattern did the person's hand movement follow,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,4,human;linear,0227-01,"['First to the right then to the left.' 'Not moving at all'
 'First to the left then to the right.' 'Right.' 'Left.']",,"What directional pattern did the person's hand movement follow
Options: 
A: First to the right then to the left.
B: Not moving at all
C: First to the left then to the right.
D: Right.
E: Left. 
Pick the best suited option.",E,videos/human/0227-01.mp4
E,C,What directional pattern did the person's hand movement follow,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,2,human;linear,0227-02,"['Left.' 'First to the right then to the left.' 'Right.'
 'Not moving at all' 'First to the left then to the right.']",,"What directional pattern did the person's hand movement follow
Options: 
A: Left.
B: First to the right then to the left.
C: Right.
D: Not moving at all
E: First to the left then to the right. 
Pick the best suited option.",C,videos/human/0227-02.mp4
E,C,What directional pattern did the person's hand movement follow,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,2,human;linear,0228-01,"['Downwards then upwards.' 'Not moving at all' 'Down.'
 'Upwards then downwards.' 'Up.']",,"What directional pattern did the person's hand movement follow
Options: 
A: Downwards then upwards.
B: Not moving at all
C: Down.
D: Upwards then downwards.
E: Up. 
Pick the best suited option.",C,videos/human/0228-01.mp4
A,E,What directional pattern did the person's hand movement follow,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,4,human;linear,0228-02,"['Not moving at all' 'Upwards then downwards.' 'Down.'
 'Downwards then upwards.' 'Up.']",,"What directional pattern did the person's hand movement follow
Options: 
A: Not moving at all
B: Upwards then downwards.
C: Down.
D: Downwards then upwards.
E: Up. 
Pick the best suited option.",E,videos/human/0228-02.mp4
C,A,Which way did the person's hand travel?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,human;linear,0229-01,"['Up.' 'Down.' 'Not moving at all' 'Downwards then upwards.'
 'Upwards then downwards.']",,"Which way did the person's hand travel?
Options: 
A: Up.
B: Down.
C: Not moving at all
D: Downwards then upwards.
E: Upwards then downwards. 
Pick the best suited option.",A,videos/human/0229-01.mp4
C,D,Which way did the person's hand travel?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,human;linear,0229-02,"['Not moving at all' 'Upwards then downwards.' 'Up.' 'Down.'
 'Downwards then upwards.']",,"Which way did the person's hand travel?
Options: 
A: Not moving at all
B: Upwards then downwards.
C: Up.
D: Down.
E: Downwards then upwards. 
Pick the best suited option.",D,videos/human/0229-02.mp4
E,A,Which way did the person's hand travel?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,human;linear,0251-00,['Left then Down.' 'Down then left.' 'Not moving at all' 'Down.' 'Left.'],,"Which way did the person's hand travel?
Options: 
A: Left then Down.
B: Down then left.
C: Not moving at all
D: Down.
E: Left. 
Pick the best suited option.",A,videos/human/0251-00.mp4
D,C,Which way did the person's hand travel?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,2,human;linear,0251-01,"['Left.' 'Up.' 'Up then Right.' 'First to the right then to the left.'
 'Not moving at all']",,"Which way did the person's hand travel?
Options: 
A: Left.
B: Up.
C: Up then Right.
D: First to the right then to the left.
E: Not moving at all 
Pick the best suited option.",C,videos/human/0251-01.mp4
D,A,Which direction did the sun follow?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,,0232-00,['Leftwards.' 'Upwards.' 'No movements.' 'Rightwards.' 'Downwards.'],https://www.youtube.com/watch?v=WHtTiNsOYBY,"Which direction did the sun follow?
Options: 
A: Leftwards.
B: Upwards.
C: No movements.
D: Rightwards.
E: Downwards. 
Pick the best suited option.",A,videos/simulated/0232-00.mp4
C,C,Where did the bird go?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,2,,0233-00,['Leftwards.' 'Upwards.' 'No movements.' 'Rightwards.' 'Downwards.'],https://www.youtube.com/watch?v=tg37ecXooD8,"Where did the bird go?
Options: 
A: Leftwards.
B: Upwards.
C: No movements.
D: Rightwards.
E: Downwards. 
Pick the best suited option.",C,videos/object/0233-00.mp4
A,E,Where did the bird go?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,4,,0235-00,['Downwards.' 'Leftwards.' 'Upwards.' 'No movements.' 'Rightwards.'],https://www.youtube.com/watch?v=tg37ecXooD8,"Where did the bird go?
Options: 
A: Downwards.
B: Leftwards.
C: Upwards.
D: No movements.
E: Rightwards. 
Pick the best suited option.",E,videos/object/0235-00.mp4
B,E,Where did the bird go?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,4,,0235-01,['Downwards.' 'Rightwards.' 'Upwards.' 'No movements.' 'Leftwards.'],https://www.youtube.com/watch?v=tg37ecXooD8,"Where did the bird go?
Options: 
A: Downwards.
B: Rightwards.
C: Upwards.
D: No movements.
E: Leftwards. 
Pick the best suited option.",E,videos/object/0235-01.mp4
B,B,What is the direction of the camera's movement?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",direction,1,,0237-00,['No movements.' 'Rightwards.' 'Downwards.' 'Upwards.' 'Leftwards.'],https://www.youtube.com/watch?v=CP5k2gRabvc,"What is the direction of the camera's movement?
Options: 
A: No movements.
B: Rightwards.
C: Downwards.
D: Upwards.
E: Leftwards. 
Pick the best suited option.",B,videos/object/0237-00.mp4
E,D,What is the direction of the penguins' movement from the video?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,,0238-00,['Upwards.' 'Downwards.' 'No movements.' 'Leftwards.' 'Rightwards.'],https://www.youtube.com/watch?v=CP5k2gRabvc,"What is the direction of the penguins' movement from the video?
Options: 
A: Upwards.
B: Downwards.
C: No movements.
D: Leftwards.
E: Rightwards. 
Pick the best suited option.",D,videos/object/0238-00.mp4
C,C,What is the direction of the dog's movement from the video?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,2,,0239-00,['No movements.' 'Leftwards.' 'Rightwards.' 'Upwards.' 'Downwards.'],https://www.youtube.com/watch?v=cyaRkOXDhOk,"What is the direction of the dog's movement from the video?
Options: 
A: No movements.
B: Leftwards.
C: Rightwards.
D: Upwards.
E: Downwards. 
Pick the best suited option.",C,videos/object/0239-00.mp4
D,A,What is the direction of the dog's movement from the video?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",direction,0,,0239-01,['Leftwards.' 'Upwards.' 'Downwards.' 'Rightwards.' 'No movements.'],https://www.youtube.com/watch?v=cyaRkOXDhOk,"What is the direction of the dog's movement from the video?
Options: 
A: Leftwards.
B: Upwards.
C: Downwards.
D: Rightwards.
E: No movements. 
Pick the best suited option.",A,videos/object/0239-01.mp4
D,D,What is the direction of the dog's movement from the video?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,,0241-00,['Leftwards.' 'No movements.' 'Downwards.' 'Rightwards.' 'Upwards.'],https://www.youtube.com/watch?v=cyaRkOXDhOk,"What is the direction of the dog's movement from the video?
Options: 
A: Leftwards.
B: No movements.
C: Downwards.
D: Rightwards.
E: Upwards. 
Pick the best suited option.",D,videos/object/0241-00.mp4
B,E,What is the direction of the dog's movement from the video?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",direction,4,,0241-01,['Downwards.' 'Rightwards.' 'Upwards.' 'No movements.' 'Leftwards.'],https://www.youtube.com/watch?v=cyaRkOXDhOk,"What is the direction of the dog's movement from the video?
Options: 
A: Downwards.
B: Rightwards.
C: Upwards.
D: No movements.
E: Leftwards. 
Pick the best suited option.",E,videos/object/0241-01.mp4
E,E,What is the direction of the cat's movement from the video?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,4,,0243-00,['Leftwards.' 'Upwards.' 'Downwards.' 'Rightwards.' 'No movements.'],https://www.youtube.com/watch?v=ExnWRuniooY,"What is the direction of the cat's movement from the video?
Options: 
A: Leftwards.
B: Upwards.
C: Downwards.
D: Rightwards.
E: No movements. 
Pick the best suited option.",E,videos/object/0243-00.mp4
A,D,What is the direction of the cat's movement from the video?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,,0244-00,['No movements.' 'Leftwards.' 'Downwards.' 'Rightwards.' 'Upwards.'],https://www.youtube.com/watch?v=ExnWRuniooY,"What is the direction of the cat's movement from the video?
Options: 
A: No movements.
B: Leftwards.
C: Downwards.
D: Rightwards.
E: Upwards. 
Pick the best suited option.",D,videos/object/0244-00.mp4
E,B,What is the direction of the cat's movement from the video?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",direction,1,,0244-01,['No movements.' 'Leftwards.' 'Downwards.' 'Rightwards.' 'Upwards.'],https://www.youtube.com/watch?v=ExnWRuniooY,"What is the direction of the cat's movement from the video?
Options: 
A: No movements.
B: Leftwards.
C: Downwards.
D: Rightwards.
E: Upwards. 
Pick the best suited option.",B,videos/object/0244-01.mp4
D,C,What is the direction of the dog's movement from the video?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",direction,2,,0246-00,['Downwards.' 'No movements.' 'Leftwards.' 'Rightwards.' 'Upwards.'],https://www.youtube.com/watch?v=jAEuvmnWE_Y,"What is the direction of the dog's movement from the video?
Options: 
A: Downwards.
B: No movements.
C: Leftwards.
D: Rightwards.
E: Upwards. 
Pick the best suited option.",C,videos/object/0246-00.mp4
D,D,In what direction did the car move?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",direction,3,,0247-00,['Leftwards.' 'No movements.' 'Downwards.' 'Rightwards.' 'Upwards.'],https://www.youtube.com/watch?v=8u0tTaACYqQ,"In what direction did the car move?
Options: 
A: Leftwards.
B: No movements.
C: Downwards.
D: Rightwards.
E: Upwards. 
Pick the best suited option.",D,videos/object/0247-00.mp4
D,C,In what direction did the car move?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",direction,2,,0248-00,['Leftwards.' 'Downwards.' 'Rightwards.' 'Upwards.' 'No movements.'],https://www.youtube.com/watch?v=8u0tTaACYqQ,"In what direction did the car move?
Options: 
A: Leftwards.
B: Downwards.
C: Rightwards.
D: Upwards.
E: No movements. 
Pick the best suited option.",C,videos/object/0248-00.mp4
B,C,In what direction did the car move?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",direction,2,,0249-00,['Upwards.' 'Rightwards.' 'Leftwards.' 'Downwards.' 'No movements.'],https://www.youtube.com/watch?v=8u0tTaACYqQ,"In what direction did the car move?
Options: 
A: Upwards.
B: Rightwards.
C: Leftwards.
D: Downwards.
E: No movements. 
Pick the best suited option.",C,videos/object/0249-00.mp4
B,E,In what direction did the car move?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",direction,4,,0250-00,['Downwards.' 'Rightwards.' 'Upwards.' 'No movements.' 'Leftwards.'],https://www.youtube.com/watch?v=8u0tTaACYqQ,"In what direction did the car move?
Options: 
A: Downwards.
B: Rightwards.
C: Upwards.
D: No movements.
E: Leftwards. 
Pick the best suited option.",E,videos/object/0250-00.mp4
B,D,In what direction did the camera move?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,,0252-00,['Upwards.' 'Downwards.' 'No movements.' 'Leftwards.' 'Rightwards.'],https://www.youtube.com/watch?v=qQnRr96ve08,"In what direction did the camera move?
Options: 
A: Upwards.
B: Downwards.
C: No movements.
D: Leftwards.
E: Rightwards. 
Pick the best suited option.",D,videos/object/0252-00.mp4
D,D,In what direction did the athlete move?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",direction,3,,0271-00,['Downwards.' 'No movements.' 'Upwards.' 'Rightwards.' 'Leftwards.'],https://www.youtube.com/watch?v=AZiAe8KINB0,"In what direction did the athlete move?
Options: 
A: Downwards.
B: No movements.
C: Upwards.
D: Rightwards.
E: Leftwards. 
Pick the best suited option.",D,videos/object/0271-00.mp4
E,C,In what direction did the paper clip move?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,2,,0280-00,['Rightwards.' 'Leftwards.' 'No movements.' 'Upwards.' 'Downwards.'],https://www.youtube.com/watch?v=uHQtOalFwSA,"In what direction did the paper clip move?
Options: 
A: Rightwards.
B: Leftwards.
C: No movements.
D: Upwards.
E: Downwards. 
Pick the best suited option.",C,videos/object/0280-00.mp4
B,B,In what direction did the paper clip move?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",direction,1,,0280-01,['Downwards.' 'Upwards.' 'Rightwards.' 'No movements.' 'Leftwards.'],https://www.youtube.com/watch?v=uHQtOalFwSA,"In what direction did the paper clip move?
Options: 
A: Downwards.
B: Upwards.
C: Rightwards.
D: No movements.
E: Leftwards. 
Pick the best suited option.",B,videos/object/0280-01.mp4
E,D,In what direction did the elevator move?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,,0282-00,['Leftwards.' 'No movements.' 'Rightwards.' 'Downwards.' 'Upwards.'],https://www.youtube.com/watch?v=F6dBVmW7Yhk,"In what direction did the elevator move?
Options: 
A: Leftwards.
B: No movements.
C: Rightwards.
D: Downwards.
E: Upwards. 
Pick the best suited option.",D,videos/object/0282-00.mp4
D,D,In what direction did the elevator move?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,,0282-01,['Leftwards.' 'No movements.' 'Downwards.' 'Upwards.' 'Rightwards.'],https://www.youtube.com/watch?v=F6dBVmW7Yhk,"In what direction did the elevator move?
Options: 
A: Leftwards.
B: No movements.
C: Downwards.
D: Upwards.
E: Rightwards. 
Pick the best suited option.",D,videos/object/0282-01.mp4
D,D,In what direction did the camera move?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,,0292-00,['Leftwards.' 'Rightwards.' 'No movements.' 'Upwards.' 'Downwards.'],https://www.youtube.com/watch?v=F6dBVmW7Yhk,"In what direction did the camera move?
Options: 
A: Leftwards.
B: Rightwards.
C: No movements.
D: Upwards.
E: Downwards. 
Pick the best suited option.",D,videos/object/0292-00.mp4
E,A,In what direction did the rectangle move?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,,0294-00,['Upwards.' 'No movements.' 'Leftwards.' 'Downwards.' 'Rightwards.'],,"In what direction did the rectangle move?
Options: 
A: Upwards.
B: No movements.
C: Leftwards.
D: Downwards.
E: Rightwards. 
Pick the best suited option.",A,videos/simulated/0294-00.mp4
D,A,How did the rectangle progress?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,,0294-01,['Downwards.' 'Leftwards.' 'No movements.' 'Rightwards.' 'Upwards.'],,"How did the rectangle progress?
Options: 
A: Downwards.
B: Leftwards.
C: No movements.
D: Rightwards.
E: Upwards. 
Pick the best suited option.",A,videos/simulated/0294-01.mp4
B,B,How did the yellow star progress?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,,0296-00,['Downwards.' 'Upwards.' 'Leftwards.' 'No movements.' 'Rightwards.'],,"How did the yellow star progress?
Options: 
A: Downwards.
B: Upwards.
C: Leftwards.
D: No movements.
E: Rightwards. 
Pick the best suited option.",B,videos/simulated/0296-00.mp4
D,A,How did the yellow star progress?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,,0296-01,['Downwards.' 'No movements.' 'Leftwards.' 'Upwards.' 'Rightwards.'],,"How did the yellow star progress?
Options: 
A: Downwards.
B: No movements.
C: Leftwards.
D: Upwards.
E: Rightwards. 
Pick the best suited option.",A,videos/simulated/0296-01.mp4
A,B,How did the blue text block progress?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,,0304-00,['Upwards.' 'Downwards.' 'Leftwards.' 'Rightwards.' 'No movements.'],,"How did the blue text block progress?
Options: 
A: Upwards.
B: Downwards.
C: Leftwards.
D: Rightwards.
E: No movements. 
Pick the best suited option.",B,videos/simulated/0304-00.mp4
B,B,How did the camera progress throughout the entire video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",direction,1,Ziyao running in hallway,0236-00,['Moving Backward.' 'Moving Forward.' 'Not Moving.'],,"How did the camera progress throughout the entire video?
Options: 
A: Moving Backward.
B: Moving Forward.
C: Not Moving. 
Pick the best suited option.",B,videos/human/0236-00.mp4
B,A,How did the camera progress throughout the entire video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",direction,0,Ziyao running in hallway,0236-01,['Moving Backward.' 'Moving Forward.' 'Not Moving.'],,"How did the camera progress throughout the entire video?
Options: 
A: Moving Backward.
B: Moving Forward.
C: Not Moving. 
Pick the best suited option.",A,videos/human/0236-01.mp4
B,B,How did the camera progress throughout the entire video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",direction,1,Ziyao running in hallway,0240-00,['Moving Backward.' 'Moving Forward.' 'Not Moving.'],,"How did the camera progress throughout the entire video?
Options: 
A: Moving Backward.
B: Moving Forward.
C: Not Moving. 
Pick the best suited option.",B,videos/human/0240-00.mp4
C,B,How did the camera progress throughout the entire video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",direction,1,Ziyao running in hallway,0240-01,['Not Moving.' 'Moving Backward.' 'Moving Forward.'],,"How did the camera progress throughout the entire video?
Options: 
A: Not Moving.
B: Moving Backward.
C: Moving Forward. 
Pick the best suited option.",B,videos/human/0240-01.mp4
A,A,How did the camera progress throughout the entire video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",direction,0,Ziyao running in hallway,0242-00,['Moving Forward.' 'Moving Backward.' 'Not Moving.'],,"How did the camera progress throughout the entire video?
Options: 
A: Moving Forward.
B: Moving Backward.
C: Not Moving. 
Pick the best suited option.",A,videos/human/0242-00.mp4
A,B,How did the camera progress throughout the entire video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",direction,1,Ziyao running in hallway,0242-01,['Moving Forward.' 'Moving Backward.' 'Not Moving.'],,"How did the camera progress throughout the entire video?
Options: 
A: Moving Forward.
B: Moving Backward.
C: Not Moving. 
Pick the best suited option.",B,videos/human/0242-01.mp4
B,B,How did the camera progress throughout the entire video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",direction,1,Ziyao running in hallway,0245-00,['Not Moving.' 'Moving Forward.' 'Moving Backward.'],,"How did the camera progress throughout the entire video?
Options: 
A: Not Moving.
B: Moving Forward.
C: Moving Backward. 
Pick the best suited option.",B,videos/human/0245-00.mp4
A,C,In which direction does the camera consistently move throughout the entire video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",direction,2,Ziyao running in hallway,0245-01,['Moving Forward.' 'Not Moving.' 'Moving Backward.'],,"In which direction does the camera consistently move throughout the entire video?
Options: 
A: Moving Forward.
B: Not Moving.
C: Moving Backward. 
Pick the best suited option.",C,videos/human/0245-01.mp4
A,A,How did the camera progress throughout the entire video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",direction,0,Ziyao running in hallway,0281-00,['Moving Forward.' 'Not Moving.' 'Moving Backward.'],,"How did the camera progress throughout the entire video?
Options: 
A: Moving Forward.
B: Not Moving.
C: Moving Backward. 
Pick the best suited option.",A,videos/human/0281-00.mp4
C,C,In which direction does the camera consistently move throughout the entire video?,human,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",direction,2,Ziyao running in hallway,0281-01,['Not Moving.' 'Moving Forward.' 'Moving Backward.'],,"In which direction does the camera consistently move throughout the entire video?
Options: 
A: Not Moving.
B: Moving Forward.
C: Moving Backward. 
Pick the best suited option.",C,videos/human/0281-01.mp4
D,E,In which direction(s) did the person's hand move?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,4,synthetic human; Eason moving hand to the right,0231-08,"['Not moving at all' 'First to the left then to the right.'
 'First to the right then to the left.' 'Left.' 'Right.']",,"In which direction(s) did the person's hand move?
Options: 
A: Not moving at all
B: First to the left then to the right.
C: First to the right then to the left.
D: Left.
E: Right. 
Pick the best suited option.",E,videos/simulated/0231-08.mp4
D,B,In which direction(s) did the person's hand move?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,1,synthetic human; Eason moving hand left then right,0231-09,"['Right.' 'First to the left then to the right.' 'Not moving at all'
 'First to the right then to the left.' 'Left.']",,"In which direction(s) did the person's hand move?
Options: 
A: Right.
B: First to the left then to the right.
C: Not moving at all
D: First to the right then to the left.
E: Left. 
Pick the best suited option.",B,videos/simulated/0231-09.mp4
