a_pred,a_true,question,demonstration_type,variation,motion_type,answer,note,key,options,video_source_url,question_formatted,answer_formatted,video_name
D,D,What is the wheel's direction(s) of rotation?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0816-01,"['Counter-clockwise throughout.' 'No rotation.'
 'Counter-clockwise then clockwise.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=o_AefREq5jk,"What is the wheel's direction(s) of rotation?
Options: 
A: Counter-clockwise throughout.
B: No rotation.
C: Counter-clockwise then clockwise.
D: Clockwise throughout.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",D,videos/object/0816-01.mp4
D,A,What is the wheel's direction(s) of rotation?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0818-00,"['Counter-clockwise throughout.' 'Clockwise then counter-clockwise.'
 'No rotation.' 'Clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=o_AefREq5jk,"What is the wheel's direction(s) of rotation?
Options: 
A: Counter-clockwise throughout.
B: Clockwise then counter-clockwise.
C: No rotation.
D: Clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",A,videos/object/0818-00.mp4
D,E,Which direction(s) does the ballet dancer rotate in?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,4,,0253-02,"['Clockwise then counter-clockwise.' 'Counter-clockwise throughout.'
 'No rotation.' 'Clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=5nBEyVZUrk8,"Which direction(s) does the ballet dancer rotate in?
Options: 
A: Clockwise then counter-clockwise.
B: Counter-clockwise throughout.
C: No rotation.
D: Clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",E,videos/object/0253-02.mp4
E,C,In which direction(s) does the blue circle rotate relative to the red circle?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,2,,0272-01,"['Clockwise then counter-clockwise.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.' 'Clockwise throughout.'
 'No rotation.']",https://www.youtube.com/watch?v=AToXA0Molig&t=777s,"In which direction(s) does the blue circle rotate relative to the red circle?
Options: 
A: Clockwise then counter-clockwise.
B: Counter-clockwise throughout.
C: Counter-clockwise then clockwise.
D: Clockwise throughout.
E: No rotation. 
Pick the best suited option.",C,videos/simulated/0272-01.mp4
D,A,In which direction(s) does the moon rotate relative to the Earth?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0273-01,"['Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.'
 'Clockwise throughout.' 'Counter-clockwise throughout.' 'No rotation.']",https://www.youtube.com/watch?v=MrzWzMUhQfw,"In which direction(s) does the moon rotate relative to the Earth?
Options: 
A: Clockwise then counter-clockwise.
B: Counter-clockwise then clockwise.
C: Clockwise throughout.
D: Counter-clockwise throughout.
E: No rotation. 
Pick the best suited option.",A,videos/object/0273-01.mp4
C,B,In which direction(s) does the car move?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0274-01,"['No rotation.' 'Counter-clockwise then clockwise.'
 'Clockwise throughout.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=NsFYcy3X_dg,"In which direction(s) does the car move?
Options: 
A: No rotation.
B: Counter-clockwise then clockwise.
C: Clockwise throughout.
D: Counter-clockwise throughout.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",B,videos/simulated/0274-01.mp4
C,B,What is the Ferris wheel's direction(s) of rotation?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0276-01,"['No rotation.' 'Clockwise then counter-clockwise.'
 'Clockwise throughout.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=NsFYcy3X_dg,"What is the Ferris wheel's direction(s) of rotation?
Options: 
A: No rotation.
B: Clockwise then counter-clockwise.
C: Clockwise throughout.
D: Counter-clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",B,videos/object/0276-01.mp4
E,A,In which direction(s) does the satellite rotate relative to the Earth?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0277-01,"['Counter-clockwise then clockwise.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.' 'No rotation.'
 'Clockwise throughout.']",https://www.youtube.com/watch?v=NsFYcy3X_dg,"In which direction(s) does the satellite rotate relative to the Earth?
Options: 
A: Counter-clockwise then clockwise.
B: Counter-clockwise throughout.
C: Clockwise then counter-clockwise.
D: No rotation.
E: Clockwise throughout. 
Pick the best suited option.",A,videos/simulated/0277-01.mp4
C,E,In which direction(s) does the stone rotate?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,4,,0278-01,"['Clockwise throughout.' 'No rotation.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.' 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=COHi3qWME0M,"In which direction(s) does the stone rotate?
Options: 
A: Clockwise throughout.
B: No rotation.
C: Counter-clockwise throughout.
D: Counter-clockwise then clockwise.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",E,videos/simulated/0278-01.mp4
D,B,In which direction(s) does the stone rotate?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0279-01,"['Counter-clockwise throughout.' 'Clockwise then counter-clockwise.'
 'Clockwise throughout.' 'Counter-clockwise then clockwise.'
 'No rotation.']",https://www.youtube.com/watch?v=COHi3qWME0M,"In which direction(s) does the stone rotate?
Options: 
A: Counter-clockwise throughout.
B: Clockwise then counter-clockwise.
C: Clockwise throughout.
D: Counter-clockwise then clockwise.
E: No rotation. 
Pick the best suited option.",B,videos/simulated/0279-01.mp4
D,D,Which direction(s) does the pendulum rotate in?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0254-02,"['Clockwise throughout.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.'
 'No rotation.']",https://www.youtube.com/watch?v=QA1ZAMtxbBA,"Which direction(s) does the pendulum rotate in?
Options: 
A: Clockwise throughout.
B: Counter-clockwise throughout.
C: Clockwise then counter-clockwise.
D: Counter-clockwise then clockwise.
E: No rotation. 
Pick the best suited option.",D,videos/object/0254-02.mp4
C,B,Which direction(s) does the Ping Pong ball rotate in?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0255-08,"['Clockwise throughout.' 'Counter-clockwise then clockwise.'
 'Counter-clockwise throughout.' 'Clockwise then counter-clockwise.'
 'No rotation.']",https://www.youtube.com/watch?v=ApO6V_oetVI,"Which direction(s) does the Ping Pong ball rotate in?
Options: 
A: Clockwise throughout.
B: Counter-clockwise then clockwise.
C: Counter-clockwise throughout.
D: Clockwise then counter-clockwise.
E: No rotation. 
Pick the best suited option.",B,videos/object/0255-08.mp4
B,A,In which direction(s) does the Ping Pong ball rotate?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0255-09,"['Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.'
 'Clockwise throughout.' 'Counter-clockwise throughout.' 'No rotation.']",https://www.youtube.com/watch?v=ApO6V_oetVI,"In which direction(s) does the Ping Pong ball rotate?
Options: 
A: Clockwise then counter-clockwise.
B: Counter-clockwise then clockwise.
C: Clockwise throughout.
D: Counter-clockwise throughout.
E: No rotation. 
Pick the best suited option.",A,videos/object/0255-09.mp4
C,B,Which direction(s) does the steel ball rotate?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0255-10,"['Clockwise throughout.' 'Counter-clockwise then clockwise.'
 'Counter-clockwise throughout.' 'No rotation.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=ApO6V_oetVI,"Which direction(s) does the steel ball rotate?
Options: 
A: Clockwise throughout.
B: Counter-clockwise then clockwise.
C: Counter-clockwise throughout.
D: No rotation.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",B,videos/object/0255-10.mp4
D,D,In which direction(s) does the Ferris wheel rotate?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0284-01,"['No rotation.' 'Counter-clockwise then clockwise.'
 'Clockwise throughout.' 'Clockwise then counter-clockwise.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=H3086qmGyRc,"In which direction(s) does the Ferris wheel rotate?
Options: 
A: No rotation.
B: Counter-clockwise then clockwise.
C: Clockwise throughout.
D: Clockwise then counter-clockwise.
E: Counter-clockwise throughout. 
Pick the best suited option.",D,videos/object/0284-01.mp4
C,B,In which direction(s) does the gymnastic athlete rotate?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0287-01,"['Clockwise throughout.' 'Clockwise then counter-clockwise.'
 'Counter-clockwise then clockwise.' 'Counter-clockwise throughout.'
 'No rotation.']",https://www.youtube.com/watch?v=6Buahh-pcuQ,"In which direction(s) does the gymnastic athlete rotate?
Options: 
A: Clockwise throughout.
B: Clockwise then counter-clockwise.
C: Counter-clockwise then clockwise.
D: Counter-clockwise throughout.
E: No rotation. 
Pick the best suited option.",B,videos/object/0287-01.mp4
D,C,What is the man's direction(s) of rotation on the horizontal bar?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,2,,0288-01,"['No rotation.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=zji3Cm_k7go,"What is the man's direction(s) of rotation on the horizontal bar?
Options: 
A: No rotation.
B: Counter-clockwise throughout.
C: Clockwise then counter-clockwise.
D: Clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",C,videos/object/0288-01.mp4
E,D,In which direction(s) does the gymnastic athlete rotate on the horizontal bar?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,3,,0289-01,"['No rotation.' 'Counter-clockwise throughout.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=x1uOtX8mYJo,"In which direction(s) does the gymnastic athlete rotate on the horizontal bar?
Options: 
A: No rotation.
B: Counter-clockwise throughout.
C: Clockwise throughout.
D: Clockwise then counter-clockwise.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",D,videos/object/0289-01.mp4
E,B,In which direction(s) does the gymnastic athlete rotate on the horizontal bar?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,1,,0290-01,"['No rotation.' 'Counter-clockwise then clockwise.'
 'Clockwise throughout.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=jHMGaWn-DSU,"In which direction(s) does the gymnastic athlete rotate on the horizontal bar?
Options: 
A: No rotation.
B: Counter-clockwise then clockwise.
C: Clockwise throughout.
D: Counter-clockwise throughout.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",B,videos/object/0290-01.mp4
D,C,What is the rotation direction(s) of the second hand on the watch?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,2,,0291-02,"['Clockwise throughout.' 'No rotation.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=xyCQFLOSWGc,"What is the rotation direction(s) of the second hand on the watch?
Options: 
A: Clockwise throughout.
B: No rotation.
C: Clockwise then counter-clockwise.
D: Counter-clockwise then clockwise.
E: Counter-clockwise throughout. 
Pick the best suited option.",C,videos/object/0291-02.mp4
E,A,What is the rotation direction(s) of the second hand on the watch?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0291-03,"['Clockwise then counter-clockwise.' 'No rotation.'
 'Clockwise throughout.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=xyCQFLOSWGc,"What is the rotation direction(s) of the second hand on the watch?
Options: 
A: Clockwise then counter-clockwise.
B: No rotation.
C: Clockwise throughout.
D: Counter-clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",A,videos/object/0291-03.mp4
B,E,In which direction(s) does the minute hand move on the clock face?,simulated,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,4,,0293-01,"['Clockwise then counter-clockwise.' 'Clockwise throughout.'
 'No rotation.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=JEJqy1Wlovw,"In which direction(s) does the minute hand move on the clock face?
Options: 
A: Clockwise then counter-clockwise.
B: Clockwise throughout.
C: No rotation.
D: Counter-clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",E,videos/simulated/0293-01.mp4
E,E,What is the man's direction(s) of rotation?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,4,,0256-02,"['Clockwise throughout.' 'No rotation.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=_eMH07Tghs0,"What is the man's direction(s) of rotation?
Options: 
A: Clockwise throughout.
B: No rotation.
C: Clockwise then counter-clockwise.
D: Counter-clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",E,videos/object/0256-02.mp4
E,E,In which direction(s) does the person rotate?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,4,,0257-04,"['Counter-clockwise then clockwise.' 'Clockwise throughout.'
 'Counter-clockwise throughout.' 'No rotation.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=iaauRiRX4do&t=24s,"In which direction(s) does the person rotate?
Options: 
A: Counter-clockwise then clockwise.
B: Clockwise throughout.
C: Counter-clockwise throughout.
D: No rotation.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",E,videos/object/0257-04.mp4
B,B,Which direction(s) is the wheel rotating in?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0257-05,"['Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.'
 'No rotation.' 'Counter-clockwise throughout.' 'Clockwise throughout.']",https://www.youtube.com/watch?v=iaauRiRX4do&t=24s,"Which direction(s) is the wheel rotating in?
Options: 
A: Clockwise then counter-clockwise.
B: Counter-clockwise then clockwise.
C: No rotation.
D: Counter-clockwise throughout.
E: Clockwise throughout. 
Pick the best suited option.",B,videos/object/0257-05.mp4
D,D,In which direction(s) do the skating athletes move?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,3,,0299-01,"['No rotation.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.'
 'Clockwise throughout.']",https://www.youtube.com/watch?v=I5Khj2QcEtI,"In which direction(s) do the skating athletes move?
Options: 
A: No rotation.
B: Counter-clockwise throughout.
C: Clockwise then counter-clockwise.
D: Counter-clockwise then clockwise.
E: Clockwise throughout. 
Pick the best suited option.",D,videos/object/0299-01.mp4
E,D,In which direction(s) do the speed skaters move?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,3,,0300-01,"['No rotation.' 'Counter-clockwise throughout.' 'Clockwise throughout.'
 'Counter-clockwise then clockwise.' 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=shjn4IGNobY,"In which direction(s) do the speed skaters move?
Options: 
A: No rotation.
B: Counter-clockwise throughout.
C: Clockwise throughout.
D: Counter-clockwise then clockwise.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",D,videos/object/0300-01.mp4
E,B,In which direction(s) does the disk rotate?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0844-00,"['Counter-clockwise then clockwise.' 'Clockwise then counter-clockwise.'
 'No rotation.' 'Counter-clockwise throughout.' 'Clockwise throughout.']",https://www.youtube.com/watch?v=CHQOctEvtTY,"In which direction(s) does the disk rotate?
Options: 
A: Counter-clockwise then clockwise.
B: Clockwise then counter-clockwise.
C: No rotation.
D: Counter-clockwise throughout.
E: Clockwise throughout. 
Pick the best suited option.",B,videos/object/0844-00.mp4
B,A,Which direction(s) does the hula hoop rotate in?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0258-02,"['Counter-clockwise then clockwise.' 'Clockwise then counter-clockwise.'
 'No rotation.' 'Clockwise throughout.' 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=oyvYvruZfmw,"Which direction(s) does the hula hoop rotate in?
Options: 
A: Counter-clockwise then clockwise.
B: Clockwise then counter-clockwise.
C: No rotation.
D: Clockwise throughout.
E: Counter-clockwise throughout. 
Pick the best suited option.",A,videos/object/0258-02.mp4
D,C,What is the rotation direction(s) of the jump rope?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,2,,0259-03,"['No rotation.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=FJmRQ5iTXKE,"What is the rotation direction(s) of the jump rope?
Options: 
A: No rotation.
B: Clockwise throughout.
C: Clockwise then counter-clockwise.
D: Counter-clockwise then clockwise.
E: Counter-clockwise throughout. 
Pick the best suited option.",C,videos/object/0259-03.mp4
C,C,What is the rotation direction(s) of the jump rope?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,2,,0259-04,"['No rotation.' 'Clockwise then counter-clockwise.'
 'Counter-clockwise then clockwise.' 'Clockwise throughout.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=FJmRQ5iTXKE,"What is the rotation direction(s) of the jump rope?
Options: 
A: No rotation.
B: Clockwise then counter-clockwise.
C: Counter-clockwise then clockwise.
D: Clockwise throughout.
E: Counter-clockwise throughout. 
Pick the best suited option.",C,videos/object/0259-04.mp4
D,E,What is the rotation direction(s) of the jump rope?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,4,,0306-01,"['Clockwise throughout.' 'Clockwise then counter-clockwise.'
 'No rotation.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.']",https://www.youtube.com/watch?v=BtwnIgwQ-Eg,"What is the rotation direction(s) of the jump rope?
Options: 
A: Clockwise throughout.
B: Clockwise then counter-clockwise.
C: No rotation.
D: Counter-clockwise throughout.
E: Counter-clockwise then clockwise. 
Pick the best suited option.",E,videos/object/0306-01.mp4
E,E,What is the disk's direction(s) of rotation?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,4,,0260-03,"['Clockwise throughout.' 'No rotation.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.' 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=Bs5iqJEQl80,"What is the disk's direction(s) of rotation?
Options: 
A: Clockwise throughout.
B: No rotation.
C: Counter-clockwise throughout.
D: Counter-clockwise then clockwise.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",E,videos/object/0260-03.mp4
E,D,What is the disk's direction(s) of rotation?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0260-04,"['Counter-clockwise throughout.' 'Counter-clockwise then clockwise.'
 'No rotation.' 'Clockwise then counter-clockwise.'
 'Clockwise throughout.']",https://www.youtube.com/watch?v=Bs5iqJEQl80,"What is the disk's direction(s) of rotation?
Options: 
A: Counter-clockwise throughout.
B: Counter-clockwise then clockwise.
C: No rotation.
D: Clockwise then counter-clockwise.
E: Clockwise throughout. 
Pick the best suited option.",D,videos/object/0260-04.mp4
E,D,In which direction(s) does the ball move?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,3,,0309-01,"['Counter-clockwise then clockwise.' 'No rotation.'
 'Counter-clockwise throughout.' 'Clockwise then counter-clockwise.'
 'Clockwise throughout.']",https://ezgif.com/video-speed/ezgif-1-4760472110.mp4,"In which direction(s) does the ball move?
Options: 
A: Counter-clockwise then clockwise.
B: No rotation.
C: Counter-clockwise throughout.
D: Clockwise then counter-clockwise.
E: Clockwise throughout. 
Pick the best suited option.",D,videos/object/0309-01.mp4
C,D,What direction(s) does the hammer throw athlete rotate in?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,3,,0261-02,"['Counter-clockwise throughout.' 'Clockwise then counter-clockwise.'
 'Clockwise throughout.' 'Counter-clockwise then clockwise.'
 'No rotation.']",https://www.youtube.com/watch?v=P6UwokP8BEg,"What direction(s) does the hammer throw athlete rotate in?
Options: 
A: Counter-clockwise throughout.
B: Clockwise then counter-clockwise.
C: Clockwise throughout.
D: Counter-clockwise then clockwise.
E: No rotation. 
Pick the best suited option.",D,videos/object/0261-02.mp4
C,D,In which direction(s) does the hammer move?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,3,,0311-01,"['Counter-clockwise throughout.' 'No rotation.' 'Clockwise throughout.'
 'Counter-clockwise then clockwise.' 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=uE5o92zMeyE,"In which direction(s) does the hammer move?
Options: 
A: Counter-clockwise throughout.
B: No rotation.
C: Clockwise throughout.
D: Counter-clockwise then clockwise.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",D,videos/object/0311-01.mp4
E,D,What direction(s) does the athlete rotate in?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,3,,0312-01,"['Clockwise then counter-clockwise.' 'Clockwise throughout.'
 'No rotation.' 'Counter-clockwise then clockwise.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=sSky3elPONY,"What direction(s) does the athlete rotate in?
Options: 
A: Clockwise then counter-clockwise.
B: Clockwise throughout.
C: No rotation.
D: Counter-clockwise then clockwise.
E: Counter-clockwise throughout. 
Pick the best suited option.",D,videos/object/0312-01.mp4
C,A,In which direction(s) does the wheel rotate?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,0,,0314-02,"['Clockwise then counter-clockwise.' 'No rotation.'
 'Counter-clockwise then clockwise.' 'Counter-clockwise throughout.'
 'Clockwise throughout.']",https://www.youtube.com/watch?v=O1Htq-vrm6A,"In which direction(s) does the wheel rotate?
Options: 
A: Clockwise then counter-clockwise.
B: No rotation.
C: Counter-clockwise then clockwise.
D: Counter-clockwise throughout.
E: Clockwise throughout. 
Pick the best suited option.",A,videos/object/0314-02.mp4
D,C,Which direction(s) does the wheel rotate in?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,2,,0314-03,"['Clockwise throughout.' 'Clockwise then counter-clockwise.'
 'Counter-clockwise then clockwise.' 'Counter-clockwise throughout.'
 'No rotation.']",https://www.youtube.com/watch?v=O1Htq-vrm6A,"Which direction(s) does the wheel rotate in?
Options: 
A: Clockwise throughout.
B: Clockwise then counter-clockwise.
C: Counter-clockwise then clockwise.
D: Counter-clockwise throughout.
E: No rotation. 
Pick the best suited option.",C,videos/object/0314-03.mp4
C,E,In what direction(s) does the wheel rotate?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,4,,0316-01,"['Counter-clockwise throughout.' 'Counter-clockwise then clockwise.'
 'Clockwise throughout.' 'No rotation.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=-g0deygZrmY,"In what direction(s) does the wheel rotate?
Options: 
A: Counter-clockwise throughout.
B: Counter-clockwise then clockwise.
C: Clockwise throughout.
D: No rotation.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",E,videos/object/0316-01.mp4
B,B,In which direction(s) does the wind turbine blade rotate?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0317-01,"['Counter-clockwise then clockwise.' 'Clockwise then counter-clockwise.'
 'Counter-clockwise throughout.' 'Clockwise throughout.' 'No rotation.']",https://www.youtube.com/watch?v=DL-096hzPfA,"In which direction(s) does the wind turbine blade rotate?
Options: 
A: Counter-clockwise then clockwise.
B: Clockwise then counter-clockwise.
C: Counter-clockwise throughout.
D: Clockwise throughout.
E: No rotation. 
Pick the best suited option.",B,videos/object/0317-01.mp4
D,C,In which direction(s) does the drone rotate around the wind turbine?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,2,,0318-01,"['No rotation.' 'Clockwise throughout.'
 'Counter-clockwise then clockwise.' 'Counter-clockwise throughout.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=DL-096hzPfA,"In which direction(s) does the drone rotate around the wind turbine?
Options: 
A: No rotation.
B: Clockwise throughout.
C: Counter-clockwise then clockwise.
D: Counter-clockwise throughout.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",C,videos/object/0318-01.mp4
C,A,In which direction(s) is the school of fish swimming?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,0,,0319-02,"['Clockwise then counter-clockwise.' 'No rotation.'
 'Counter-clockwise then clockwise.' 'Clockwise throughout.'
 'Counter-clockwise throughout.']",https://www.youtube.com/watch?v=3oMFX_2IG8U,"In which direction(s) is the school of fish swimming?
Options: 
A: Clockwise then counter-clockwise.
B: No rotation.
C: Counter-clockwise then clockwise.
D: Clockwise throughout.
E: Counter-clockwise throughout. 
Pick the best suited option.",A,videos/object/0319-02.mp4
D,C,In which direction(s) is the school of fish swimming?,object,"{'composite': 1, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",rotation,2,,0319-03,"['No rotation.' 'Counter-clockwise throughout.'
 'Counter-clockwise then clockwise.' 'Clockwise throughout.'
 'Clockwise then counter-clockwise.']",https://www.youtube.com/watch?v=3oMFX_2IG8U,"In which direction(s) is the school of fish swimming?
Options: 
A: No rotation.
B: Counter-clockwise throughout.
C: Counter-clockwise then clockwise.
D: Clockwise throughout.
E: Clockwise then counter-clockwise. 
Pick the best suited option.",C,videos/object/0319-03.mp4
B,B,What is the object's direction(s) of rotation?,object,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",rotation,1,,0262-03,"['Clockwise then counter-clockwise.' 'Counter-clockwise then clockwise.'
 'Counter-clockwise throughout.' 'Clockwise throughout.' 'No rotation.']",https://www.youtube.com/watch?v=mu9jAHgDjQg,"What is the object's direction(s) of rotation?
Options: 
A: Clockwise then counter-clockwise.
B: Counter-clockwise then clockwise.
C: Counter-clockwise throughout.
D: Clockwise throughout.
E: No rotation. 
Pick the best suited option.",B,videos/object/0262-03.mp4
