a_pred,a_true,question,demonstration_type,variation,motion_type,answer,note,key,options,video_source_url,question_formatted,answer_formatted,video_name
A,A,What is the camera's speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",velocity&frequency,0,object,0391-00,['Constant speed.' 'Decelerating.' 'Accelerating.' 'Not moving at all.'],https://www.youtube.com/watch?v=ENIRIODDbbw,"What is the camera's speed pattern?
Options: 
A: Constant speed.
B: Decelerating.
C: Accelerating.
D: Not moving at all. 
Pick the best suited option.",A,videos/object/0391-00.mp4
C,B,What is the camera's speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",velocity&frequency,1,object,0392-01,['Constant speed.' 'Decelerating.' 'Accelerating.' 'Not moving at all.'],https://www.youtube.com/watch?v=ENIRIODDbbw,"What is the camera's speed pattern?
Options: 
A: Constant speed.
B: Decelerating.
C: Accelerating.
D: Not moving at all. 
Pick the best suited option.",B,videos/object/0392-01.mp4
D,C,What is the camera's speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",velocity&frequency,2,object,0396-01,['Not moving at all.' 'Constant speed.' 'Accelerating.' 'Decelerating.'],https://www.youtube.com/watch?v=i1QrJsOMY4k,"What is the camera's speed pattern?
Options: 
A: Not moving at all.
B: Constant speed.
C: Accelerating.
D: Decelerating. 
Pick the best suited option.",C,videos/object/0396-01.mp4
D,C,What is the camera's speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 1, 'zoom': 0}",velocity&frequency,2,object,0396-02,['Not moving at all.' 'Accelerating.' 'Decelerating.' 'Constant speed.'],https://www.youtube.com/watch?v=i1QrJsOMY4k,"What is the camera's speed pattern?
Options: 
A: Not moving at all.
B: Accelerating.
C: Decelerating.
D: Constant speed. 
Pick the best suited option.",C,videos/object/0396-02.mp4
B,D,What is the toy car's speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0804-00,['Accelerating.' 'Decelerating.' 'Not moving at all.' 'Constant speed.'],https://www.youtube.com/watch?v=ZrvqwkFwUSc,"What is the toy car's speed pattern?
Options: 
A: Accelerating.
B: Decelerating.
C: Not moving at all.
D: Constant speed. 
Pick the best suited option.",D,videos/object/0804-00.mp4
C,B,What is the toy car's speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0804-01,['Accelerating.' 'Constant speed.' 'Decelerating.' 'Not moving at all.'],https://www.youtube.com/watch?v=ZrvqwkFwUSc,"What is the toy car's speed pattern?
Options: 
A: Accelerating.
B: Constant speed.
C: Decelerating.
D: Not moving at all. 
Pick the best suited option.",B,videos/object/0804-01.mp4
D,D,What is the toy car's speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0804-04,['Constant speed.' 'Not moving at all.' 'Decelerating.' 'Accelerating.'],https://www.youtube.com/watch?v=ZrvqwkFwUSc,"What is the toy car's speed pattern?
Options: 
A: Constant speed.
B: Not moving at all.
C: Decelerating.
D: Accelerating. 
Pick the best suited option.",D,videos/object/0804-04.mp4
D,D,What is the toy car's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0808-00,['Decelerating.' 'Not moving at all.' 'Accelerating.' 'Constant speed.'],https://www.youtube.com/watch?v=ziDyUn1uNus,"What is the toy car's rotational speed pattern?
Options: 
A: Decelerating.
B: Not moving at all.
C: Accelerating.
D: Constant speed. 
Pick the best suited option.",D,videos/object/0808-00.mp4
B,D,What is the toy car's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,3,object,0808-04,['Accelerating.' 'Constant speed.' 'Not moving at all.' 'Decelerating.'],https://www.youtube.com/watch?v=ziDyUn1uNus,"What is the toy car's rotational speed pattern?
Options: 
A: Accelerating.
B: Constant speed.
C: Not moving at all.
D: Decelerating. 
Pick the best suited option.",D,videos/object/0808-04.mp4
C,C,What is the wheel's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0812-00,['Constant speed.' 'Accelerating.' 'Not moving at all.' 'Decelerating.'],https://systemsorienteddesign.net/reinventing-the-wheel/,"What is the wheel's rotational speed pattern?
Options: 
A: Constant speed.
B: Accelerating.
C: Not moving at all.
D: Decelerating. 
Pick the best suited option.",C,videos/object/0812-00.mp4
A,B,What is the toy car's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0814-00,['Not moving at all.' 'Constant speed.' 'Decelerating.' 'Accelerating.'],https://www.youtube.com/watch?v=h-HGBsZkFu8,"What is the toy car's rotational speed pattern?
Options: 
A: Not moving at all.
B: Constant speed.
C: Decelerating.
D: Accelerating. 
Pick the best suited option.",B,videos/object/0814-00.mp4
A,A,What is the person's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,0,object,0253-03,['Accelerating.' 'Decelerating.' 'Constant speed.' 'Not moving at all.'],https://www.youtube.com/watch?v=5nBEyVZUrk8,"What is the person's rotational speed pattern?
Options: 
A: Accelerating.
B: Decelerating.
C: Constant speed.
D: Not moving at all. 
Pick the best suited option.",A,videos/object/0253-03.mp4
D,C,What is the person's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0253-04,['Not moving at all.' 'Constant speed.' 'Decelerating.' 'Accelerating.'],https://www.youtube.com/watch?v=5nBEyVZUrk8,"What is the person's rotational speed pattern?
Options: 
A: Not moving at all.
B: Constant speed.
C: Decelerating.
D: Accelerating. 
Pick the best suited option.",C,videos/object/0253-04.mp4
A,C,What is the object's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0262-01,['Decelerating.' 'Not moving at all.' 'Constant speed.' 'Accelerating.'],https://www.youtube.com/watch?v=mu9jAHgDjQg,"What is the object's rotational speed pattern?
Options: 
A: Decelerating.
B: Not moving at all.
C: Constant speed.
D: Accelerating. 
Pick the best suited option.",C,videos/object/0262-01.mp4
D,C,What is the person's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0267-05,['Not moving at all.' 'Constant speed.' 'Accelerating.' 'Decelerating.'],https://www.youtube.com/watch?v=K8fGcX9vUrk,"What is the person's rotational speed pattern?
Options: 
A: Not moving at all.
B: Constant speed.
C: Accelerating.
D: Decelerating. 
Pick the best suited option.",C,videos/object/0267-05.mp4
C,C,What is the person's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,2,object,0267-06,['Accelerating.' 'Not moving at all.' 'Decelerating.' 'Constant speed.'],https://www.youtube.com/watch?v=K8fGcX9vUrk,"What is the person's rotational speed pattern?
Options: 
A: Accelerating.
B: Not moving at all.
C: Decelerating.
D: Constant speed. 
Pick the best suited option.",C,videos/object/0267-06.mp4
A,A,What is the pattern of the roller coaster's speed on the rail?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,0,object,0275-01,['Accelerating.' 'Decelerating.' 'Not moving at all.' 'Constant speed.'],https://www.youtube.com/watch?v=NsFYcy3X_dg,"What is the pattern of the roller coaster's speed on the rail?
Options: 
A: Accelerating.
B: Decelerating.
C: Not moving at all.
D: Constant speed. 
Pick the best suited option.",A,videos/object/0275-01.mp4
D,B,What is the pattern of the roller coaster's speed on the rail?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0275-02,['Not moving at all.' 'Decelerating.' 'Constant speed.' 'Accelerating.'],https://www.youtube.com/watch?v=NsFYcy3X_dg,"What is the pattern of the roller coaster's speed on the rail?
Options: 
A: Not moving at all.
B: Decelerating.
C: Constant speed.
D: Accelerating. 
Pick the best suited option.",B,videos/object/0275-02.mp4
D,B,What is the fan blade's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",velocity&frequency,1,object,0367-00,['Not moving at all.' 'Constant speed.' 'Accelerating.' 'Decelerating.'],,"What is the fan blade's rotational speed pattern?
Options: 
A: Not moving at all.
B: Constant speed.
C: Accelerating.
D: Decelerating. 
Pick the best suited option.",B,videos/object/0367-00.mp4
D,A,What is the fan blade's rotational speed pattern?,object,"{'composite': 0, 'counterfactual': 1, 'first_person': 0, 'zoom': 0}",velocity&frequency,0,object,0367-02,['Accelerating.' 'Not moving at all.' 'Decelerating.' 'Constant speed.'],,"What is the fan blade's rotational speed pattern?
Options: 
A: Accelerating.
B: Not moving at all.
C: Decelerating.
D: Constant speed. 
Pick the best suited option.",A,videos/object/0367-02.mp4
A,B,What is the pattern of the person's rotation speed?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",velocity&frequency,1,synthetic human; Eason rotating with accelerating speed,0216-14,"['Not moving at all.' 'Accelerating.' 'Moving at a constant speed.'
 'Decelerating.']",,"What is the pattern of the person's rotation speed?
Options: 
A: Not moving at all.
B: Accelerating.
C: Moving at a constant speed.
D: Decelerating. 
Pick the best suited option.",B,videos/simulated/0216-14.mp4
D,D,What is the pattern of the person's rotation speed?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",velocity&frequency,3,synthetic human; Eason rotating with decelerating speed,0216-15,"['Accelerating.' 'Not moving at all.' 'Moving at a constant speed.'
 'Decelerating.']",,"What is the pattern of the person's rotation speed?
Options: 
A: Accelerating.
B: Not moving at all.
C: Moving at a constant speed.
D: Decelerating. 
Pick the best suited option.",D,videos/simulated/0216-15.mp4
A,A,What is the pattern of the person's hand's rotation speed?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",velocity&frequency,0,synthetic human; Eason rotating hand with accelerating speed,0218-12,"['Accelerating.' 'Moving at a constant speed.' 'Not moving at all.'
 'Decelerating.']",,"What is the pattern of the person's hand's rotation speed?
Options: 
A: Accelerating.
B: Moving at a constant speed.
C: Not moving at all.
D: Decelerating. 
Pick the best suited option.",A,videos/simulated/0218-12.mp4
D,B,What is the pattern of the person's hand's rotation speed?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",velocity&frequency,1,synthetic human; Eason rotating hand with decelerating speed,0218-13,"['Moving at a constant speed.' 'Decelerating.' 'Not moving at all.'
 'Accelerating.']",,"What is the pattern of the person's hand's rotation speed?
Options: 
A: Moving at a constant speed.
B: Decelerating.
C: Not moving at all.
D: Accelerating. 
Pick the best suited option.",B,videos/simulated/0218-13.mp4
B,B,What is the pattern of the person's hand's rotation speed?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",velocity&frequency,1,synthetic human; Eason rotating hand with accelerating speed,0230-16,"['Not moving at all.' 'Accelerating.' 'Decelerating.'
 'Moving at a constant speed.']",,"What is the pattern of the person's hand's rotation speed?
Options: 
A: Not moving at all.
B: Accelerating.
C: Decelerating.
D: Moving at a constant speed. 
Pick the best suited option.",B,videos/simulated/0230-16.mp4
D,D,What is the pattern of the person's hand's rotation speed?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",velocity&frequency,3,synthetic human; Eason rotating hand with decelerating speed,0230-17,"['Moving at a constant speed.' 'Accelerating.' 'Not moving at all.'
 'Decelerating.']",,"What is the pattern of the person's hand's rotation speed?
Options: 
A: Moving at a constant speed.
B: Accelerating.
C: Not moving at all.
D: Decelerating. 
Pick the best suited option.",D,videos/simulated/0230-17.mp4
B,E,How does the frequency of clapping change throughout the video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",velocity&frequency,4,synthetic human; Eason clapping,0308-04,"['Increasing gradually then slows down.' 'Decreasing gradually.'
 'Remains Constant.' 'Decreasing gradually then speeds up.'
 'Increasing gradually.']",,"How does the frequency of clapping change throughout the video?
Options: 
A: Increasing gradually then slows down.
B: Decreasing gradually.
C: Remains Constant.
D: Decreasing gradually then speeds up.
E: Increasing gradually. 
Pick the best suited option.",E,videos/simulated/0308-04.mp4
B,B,How does the frequency of clapping change throughout the video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",velocity&frequency,1,synthetic human; Eason clapping,0308-05,"['Decreasing gradually then speeds up.' 'Decreasing gradually.'
 'Increasing gradually.' 'Remains Constant.'
 'Increasing gradually then slows down.']",,"How does the frequency of clapping change throughout the video?
Options: 
A: Decreasing gradually then speeds up.
B: Decreasing gradually.
C: Increasing gradually.
D: Remains Constant.
E: Increasing gradually then slows down. 
Pick the best suited option.",B,videos/simulated/0308-05.mp4
C,A,How does the rate of clapping vary throughout the video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",velocity&frequency,0,synthetic human; Eason clapping,0308-06,"['Increasing gradually then slows down.'
 'Decreasing gradually then speeds up.' 'Decreasing gradually.'
 'Increasing gradually.' 'Remains Constant.']",,"How does the rate of clapping vary throughout the video?
Options: 
A: Increasing gradually then slows down.
B: Decreasing gradually then speeds up.
C: Decreasing gradually.
D: Increasing gradually.
E: Remains Constant. 
Pick the best suited option.",A,videos/simulated/0308-06.mp4
E,C,How does the rate of clapping vary throughout the video?,simulated,"{'composite': 0, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",velocity&frequency,2,synthetic human; Eason clapping,0308-07,"['Increasing gradually.' 'Decreasing gradually.'
 'Decreasing gradually then speeds up.'
 'Increasing gradually then slows down.' 'Remains Constant.']",,"How does the rate of clapping vary throughout the video?
Options: 
A: Increasing gradually.
B: Decreasing gradually.
C: Decreasing gradually then speeds up.
D: Increasing gradually then slows down.
E: Remains Constant. 
Pick the best suited option.",C,videos/simulated/0308-07.mp4
